gene_symbol	tumor_mean
EEF1AKMT4	-0.07228423291346786
EEF1AKNMT	0.017319415919921255
EEF1B2	0.04242757413331333
EEF1D	-0.058921792868307676
EEF1E1	-0.049826377561213775
EEF1G	-0.04947106973239812
EEF2	-0.02686468283816623
EEF2K	0.03057944615513719
EEF2KMT	-0.035291183602288
EEFSEC	0.09266804950123486
EEPD1	0.2525477559108289
EFCAB11	-0.24200143965826015
EFCAB14	-0.01973659636482239
EFCAB2	0.18555332273863634
EFCAB7	0.13140827398384047
EFCC1	0.238212158735724
EFEMP1	0.22978860266326961
EFEMP2	0.3161275851173926
EFHC1	0.184191046257709
EFHD1	-0.0794586592940334
EFHD2	0.03148294320630818
EFL1	-0.007083428413199755
EFNA1	0.01161139727921423
EFNA4	-0.012589716164953302
EFNA5	-0.17636523957271422
EFNB1	-0.012610136990875986
EFNB2	-0.2050137958684175
EFR3A	-0.009108907434047353
EFR3B	-0.1566450805276869
EFS	0.013528989247003409
EFTUD2	0.07251937420132037
EGFL7	-0.1055629077752247
EGFLAM	0.010755137978108564
EGFR	-0.1266990907669463
EGLN1	0.017430265479010387
EGR1	0.2435612589493381
EGR2	-0.002561064960801218
EHBP1	0.11535788070817787
EHBP1L1	0.09452062070826983
EHD1	0.10425927681090741
EHD2	0.3045325849233791
EHD3	0.17813479888216932
EHD4	0.18551842023612508
EHF	-0.2735232433138286
EHHADH	0.2572241008471323
EHMT1	0.002345680653821347
EHMT2	0.0018707618583988506
EI24	-0.23470735096162088
EID1	0.06570239048136628
EID2	0.1108144577101502
EIF1	0.07128359235647608
EIF1AD	0.0056340253670477125
EIF1AX	0.005952241512805045
EIF1B	0.10171051922388585
EIF2A	0.06370677469062969
EIF2AK1	0.08324602853435081
EIF2AK2	-0.06267701548286908
EIF2AK3	-0.08171253238864118
EIF2AK4	0.00209628140372331
EIF2B1	0.06400855826877816
EIF2B2	0.013080252472747134
EIF2B3	0.04698497485011899
EIF2B4	0.026942659754611853
EIF2B5	0.009813754290746601
EIF2D	-0.01323689741550993
EIF2S1	0.059382981984480665
EIF2S2	0.0542063553520471
EIF2S3	0.022384260761562302
EIF3A	0.041606491202983875
EIF3B	0.09632585101270763
EIF3C	0.02307024370728783
EIF3CL	-0.1144881931069861
EIF3D	0.06262703926503477
EIF3E	0.0021955017921833075
EIF3F	0.1114239337394487
EIF3G	0.0772430412105436
EIF3H	0.11229966148122017
EIF3I	0.08928300604708639
EIF3J	0.03512646584560386
EIF3K	-0.016865538006086922
EIF3L	0.06439745333855385
EIF3M	0.09261212255005802
EIF4A1	0.06710347277896034
EIF4A2	0.04942051790381541
EIF4A3	0.03569017951345543
EIF4B	-0.003858311729693753
EIF4E	0.06789805605083998
EIF4E2	0.04697203305288511
EIF4E3	0.07366421065924911
EIF4EBP1	-0.07849722751704036
EIF4EBP2	0.04443428800625426
EIF4EBP3	0.04504923103282188
EIF4ENIF1	-0.10987028962216527
EIF4G1	0.018411644264514138
EIF4G2	0.048417751796677067
EIF4G3	0.03776804186986027
EIF4H	0.09232179540805063
EIF5	0.0524823207751659
EIF5A	-0.017477651941199213
EIF5A2	0.31721011699886503
EIF5AL1	0.43349368327807447
EIF5B	-0.11202837064627147
EIF6	0.042703893931687276
EIPR1	0.08026413567741031
ELAC1	-0.07541082259184506
ELAC2	-0.049120557302821055
ELANE	-0.6444304276223001
ELAVL1	0.08593274396580242
ELAVL2	0.03189846167461852
ELF1	0.14762684954869343
ELF2	0.16004028890213817
ELF3	-0.15332894696285138
ELF4	-0.014590114982608426
ELF5	0.04294603814314968
ELK1	-0.013882657227881623
ELK3	0.2002495407442204
ELK4	0.029757639496260424
ELL	-0.1339757942280606
ELL2	0.052868563105207045
ELL3	0.12825751489737414
ELMO1	-0.000286705011451005
ELMO2	0.08610639290654376
ELMO3	-0.1280601936557595
ELMOD2	-0.27938392254198163
ELMOD3	0.40038764472889454
ELN	0.0653518098638095
ELOA	-0.009331942782004887
ELOB	0.12552190914631112
ELOC	0.18960980974609853
ELOF1	0.09761126274246124
ELOVL1	-0.5472326756612027
ELOVL2	0.09676220375915179
ELOVL4	-0.01435697882442355
ELOVL5	-0.4735274435678818
ELOVL7	0.06619039845477737
ELP1	0.0664855384457681
ELP2	0.042127806401207835
ELP3	0.06452310041962406
ELP4	0.045536672747282125
ELP5	0.07761936170574657
ELP6	-0.09561926430014367
EMB	-0.03966267293846215
EMC1	-0.03173413890835519
EMC10	-0.003236827444617063
EMC2	-0.031567618943345366
EMC3	-0.24440801754201757
EMC4	-0.12827616671800968
EMC6	-0.15556919750660825
EMC7	-0.09930719979785252
EMC8	0.0032164470154896208
EMC9	0.13919588400377236
EMCN	-0.08203002429899442
EMD	-0.13596169862388052
EME1	-0.2234856518442907
EMG1	-0.11156042822099721
EMILIN1	0.18263390313588346
EMILIN2	0.0741407644263461
EMILIN3	0.43482938310932084
EML1	0.201290780601024
EML2	-0.20306589998678604
EML3	0.053702285108773395
EML4	-0.06530689151435709
EML6	-0.14647855417994649
EMP3	-0.31650043678637196
EMSY	0.050297002765940846
EN1	-0.6249511506395802
ENAH	0.06630181655052425
ENC1	0.07952027284744467
ENDOD1	-0.06974484667234293
ENDOG	0.22545625449315665
ENDOV	-0.020688588632246763
ENG	0.11386398621820248
ENGASE	0.03198188597796303
ENKD1	-0.23446040980109117
ENO1	0.14403558328043786
ENO2	0.12623121078396338
ENO3	0.09145157147504435
ENOPH1	-0.33137159682169326
ENOSF1	-0.07769713939878642
ENOX2	-0.03509688746702366
ENPEP	-0.024862130526408066
ENPP1	-0.20675652591294735
ENPP2	0.19156177677229635
ENPP3	-0.13069376556379453
ENPP4	-0.22004280884985405
ENPP5	-0.2724889408248945
ENSA	0.04638802420526389
ENTPD1	0.04144123376594777
ENTPD2	-0.13318523313451003
ENTPD3	-0.39349470364858163
ENTPD4	-0.030994930863162296
ENTPD5	-0.9197435425559739
ENTPD6	0.05513869796352466
ENTPD7	0.2118156408308618
ENTPD8	0.6288378896413818
ENTR1	0.18839386997920826
ENY2	0.07686447037703559
EOGT	-0.05245797136756991
EOMES	-0.03697711491632205
EP300	-0.046436942361964384
EP400	0.03464263032293857
EPB41	-0.20452679516167827
EPB41L1	0.17658282935473935
EPB41L2	0.1543691738748727
EPB41L3	0.10530596817351245
EPB41L4A	-0.09858429242160582
EPB41L4B	-0.03571751462389017
EPB41L5	0.04643207935394145
EPB42	-0.34256264024079996
EPC1	0.08269756857308153
EPC2	0.03186418157975979
EPCAM	-0.506890726041231
EPDR1	-0.6499796924867507
EPG5	-0.006234779512215738
EPHA1	-0.14497368280625178
EPHA2	-0.17549987910650167
EPHA3	-0.07079977315980557
EPHA4	-0.04843822486916949
EPHA7	0.08348668663413328
EPHB2	0.17404642480373056
EPHB3	-0.24694094077116802
EPHB4	-0.19381802196411613
EPHX1	-0.3326345195238254
EPHX2	-0.15526310670176002
EPHX4	-0.8242156222633952
EPM2A	0.0017163901813859184
EPM2AIP1	0.043374371714723026
EPN1	0.17214296934880657
EPN2	0.10799595814964036
EPN3	-0.2547544336308398
EPPK1	-0.2504254211747252
EPRS1	-0.003204025195667981
EPS15	0.1711158221653939
EPS15L1	0.15530084792640508
EPS8	0.1357976632218616
EPS8L1	-0.04116611424188221
EPS8L2	0.011113474522307598
EPSTI1	-0.17265417875807998
EPX	-0.2952937847215811
ERAL1	-0.0678042870725033
ERAP1	0.15115781433290465
ERAP2	0.15908888101463248
ERBB2	-1.5752154342761244
ERBB3	-0.12017537700624104
ERBB4	-0.26095090773673135
ERBIN	0.011288507644941603
ERC1	0.13714987258932965
ERCC1	0.017402973406838385
ERCC2	0.00826186319204325
ERCC3	0.03124695676578071
ERCC4	-0.04521511523994093
ERCC5	0.00814685282538008
ERCC6	0.03438466342006663
ERCC6L	-0.10594983764320531
ERCC8	-0.009780893868882146
ERF	0.04947575322427156
ERG	0.14765082287864573
ERG28	-0.2908149118431673
ERGIC1	-0.27914218371231314
ERGIC2	-0.27656612900805655
ERGIC3	-0.3114867177208147
ERH	0.119236366805481
ERI1	0.0003801643727072701
ERI3	0.02271541844760705
ERICH1	-0.14779740382013173
ERLEC1	0.05735614879526452
ERLIN1	-0.055938390789567194
ERLIN2	-0.2880621573978921
ERMAP	0.29786032221507064
ERMP1	-0.3732376212581734
ERN1	-0.021466276865766076
ERO1A	-0.2099762969619512
ERO1B	-0.04195189594399196
ERP27	-0.5911191194555183
ERP29	0.07451565907421909
ERP44	0.025963767562476647
ERRFI1	-0.31069483454434543
ERVK3-1	-0.06165133692497804
ERVMER34-1	0.11707730524034687
ESAM	0.17388057500163967
ESCO1	-0.03574321460947161
ESCO2	-0.10414716582699768
ESD	0.14251709283575664
ESF1	-0.055079621571749726
ESM1	0.03808868297224066
ESPL1	-0.21882480251447767
ESPN	-0.014707741603292135
ESPNL	0.10319024076676264
ESR1	-0.36907392382853743
ESRP1	-0.052770700761705314
ESRP2	-0.17832540770671912
ESRRA	0.02385829566615172
ESRRG	-0.06841405824934554
ESS2	-0.07402134741893462
ESYT1	-0.026393264284219953
ESYT2	-0.18874827400027172
ETAA1	0.09593514964076633
ETF1	0.05835452054871837
ETFA	0.0021948369197168915
ETFB	0.033568851795596544
ETFBKMT	0.08736941465854997
ETFDH	0.24020056968385362
ETFRF1	-0.16964175058832964
ETHE1	0.0350158718798248
ETNK1	-0.12101002525975346
ETNK2	-0.140291435245274
ETS1	-0.20368315276342486
ETV3	-0.0418547846354258
ETV6	-0.14122114153988008
EVA1B	-0.16475145562065663
EVI2B	-0.3787603746270918
EVI5	0.10219141020172273
EVI5L	0.070213957458229
EVL	0.03605990971643536
EVPL	0.035202948066331174
EWSR1	-0.07722319246352072
EXD2	-0.024478704642397986
EXD3	0.1746289502183842
EXO1	0.06794252658464117
EXO5	0.044230177629825285
EXOC1	0.10184153129291929
EXOC2	0.0571215551333637
EXOC3	0.05002883480492315
EXOC3L1	0.05613536067895453
EXOC3L2	0.11783798056669603
EXOC4	0.03241546379227955
EXOC5	0.10256956523122085
EXOC6	-0.027568900236200733
EXOC6B	0.10841542113298175
EXOC7	0.12597257160816255
EXOC8	0.07306295006118546
EXOG	-0.05429625156330786
EXOSC1	-0.00404283376817105
EXOSC10	0.01306500749934969
EXOSC2	0.034761234479869785
EXOSC3	-0.025045484710137345
EXOSC4	-0.006633059213704939
EXOSC5	-0.014937561656438447
EXOSC6	0.008999023790234872
EXOSC7	0.011837102872018335
EXOSC8	-0.024571017027131603
EXOSC9	-0.01367046774878844
EXPH5	0.13430379049114904
EXT1	0.1052539916935018
EXT2	0.12484425379642516
EXTL2	0.18761718435765218
EXTL3	-0.09642665065864975
EYA2	0.20745991760986193
EYA3	-0.08893934658021152
EZH1	0.05359205663901179
EZH2	-0.29144502541198136
EZHIP	-0.08322226204619199
EZR	-0.12205654808771271
F10	0.13050793736246646
F11	0.18018591656329974
F11R	-0.296046835460821
F12	0.18571316391208015
F13A1	0.2076610116206865
F13B	0.13079004939478622
F2	0.21296531917813866
F2R	0.12174129357936536
F3	-0.36002828726361
F5	-0.13748201963217355
F7	0.07991860668237472
F8	0.1143761167782067
F9	0.12550629751263642
FA2H	-0.3012595293950362
FAAH	-0.14227306116742255
FAAH2	0.06458101369961611
FAAP100	0.10299877348910869
FABP1	0.34776206513808816
FABP4	0.2697159497970816
FABP5	-0.08960071873689301
FABP6	-0.7400195523866486
FABP7	-1.6814277385083027
FABP9	0.2856428308150605
FADD	0.021839658065079703
FADS1	-0.28492053849751287
FADS2	-0.9594381025908589
FADS3	0.029250562421962556
FADS6	0.058207634530754504
FAF1	-0.046303384627584876
FAF2	0.012166476519009706
FAH	-0.005038818164614156
FAHD1	0.11913865228823184
FAHD2A	-0.05597900336182704
FAHD2B	-0.07082032581110553
FAIM	0.09137152137041937
FAIM2	-0.4253881993552735
FAM102A	0.13313156169867923
FAM102B	-0.0693158014194104
FAM104A	0.1845870704605404
FAM107B	-0.006702004889923785
FAM110A	-0.0015991374147539261
FAM110B	0.08877915792062652
FAM110C	-0.22682756740681143
FAM110D	-0.3523471616981091
FAM111A	-0.06976330060690827
FAM111B	-0.3555881401728058
FAM114A1	0.21424191781716928
FAM114A2	0.07933315080900982
FAM117A	-0.015385943950029457
FAM117B	-0.01232557694365255
FAM118A	0.08180832030758367
FAM118B	-0.02493741313674036
FAM120A	0.06201201517244215
FAM120C	0.09074354719965783
FAM122A	0.03747864415093005
FAM122B	-0.10285337420296514
FAM124A	0.17994386917223437
FAM126A	0.15838206311114078
FAM126B	0.01373399656170271
FAM133A	0.2661133696114675
FAM133B	-0.07324775277041162
FAM135A	-0.9038991495125472
FAM135B	-0.005858729745801483
FAM136A	-0.074588980353262
FAM13A	-0.014649120824998363
FAM151B	0.1441137551821825
FAM160A1	-0.10433343677641282
FAM160A2	0.06720275708331513
FAM160B1	0.00999657491874828
FAM160B2	0.07365276571640322
FAM161A	0.3064020856609062
FAM162A	0.05891392967506803
FAM167A	0.021281660394164348
FAM167B	-0.14400444351482378
FAM168A	0.1840646308244267
FAM168B	0.03396764413941078
FAM169A	-0.42819003980378945
FAM171A1	-0.035594362696731
FAM171A2	0.14195115321849094
FAM172A	0.1795557868036859
FAM174A	-0.26636537536241534
FAM174B	-0.24822384207802628
FAM174C	0.15865331744186761
FAM177A1	0.05441272264029173
FAM180A	0.031031852868494525
FAM180B	0.38456989468107494
FAM185A	0.06636076269579287
FAM193A	0.08543411788147282
FAM193B	0.018078273326080918
FAM199X	0.1620560289879842
FAM204A	-0.004108492517829632
FAM207A	-0.14197706219934503
FAM20A	0.05703864855994922
FAM20B	-0.2309779812310495
FAM20C	0.1761780258553287
FAM210A	0.13406605238596825
FAM210B	-0.3511363561616392
FAM214A	0.11664488424997188
FAM219A	-0.0872054615411475
FAM219B	-0.020192721697746663
FAM221A	0.017771100073023405
FAM222B	-0.19020333416372814
FAM234A	-0.01821466266000371
FAM234B	-0.11689434544162225
FAM241A	-0.5457998529124559
FAM241B	-0.19929940191733664
FAM32A	-0.020579053227248068
FAM3A	-0.03563017773873156
FAM3B	-0.5096091893122523
FAM3C	-0.09813768598356276
FAM3D	0.17654552269049795
FAM43A	-0.13230462316890268
FAM47A	-0.4809616950454547
FAM50A	-0.14246372869917323
FAM50B	0.016253658367203272
FAM53B	0.006391653305932721
FAM53C	-0.04043063166248473
FAM76A	-0.04278804310745343
FAM76B	-0.11174916201051488
FAM83B	-0.2972905868418927
FAM83D	-0.1230072660060415
FAM83E	-0.17285552829194906
FAM83F	-0.31800634466728894
FAM83G	-0.03937295471460445
FAM83H	-0.01892035841609996
FAM89A	0.09916834985845036
FAM89B	0.18624476266276346
FAM8A1	-0.1811027800532372
FAM91A1	0.05715063153775546
FAM92A	0.23059185222910017
FAM92B	-0.12211805674601095
FAM98A	0.034830894321416395
FAM98B	0.09534758052323866
FAM98C	0.016125213433891616
FAN1	-0.5485902683616004
FANCA	0.029770234768466963
FANCB	-0.27132590704984594
FANCD2	-0.20898978167931048
FANCG	-0.06929061940406722
FANCI	-0.3423766321776007
FAP	0.18449006101292653
FAR1	-0.16453662674085834
FAR2	-0.24485232643384514
FARP1	0.051458080160028175
FARP2	0.05422373038048889
FARS2	0.05546145412779069
FARSA	0.013489441959322335
FARSB	0.009329386948625285
FAS	-0.09798390805941537
FASTK	-0.0332796998794791
FASTKD1	-0.09707119735983838
FASTKD2	-0.10264235230041763
FASTKD3	-0.25934577368257905
FASTKD5	-0.0941904004478964
FAT1	0.15604284844464544
FAT2	-0.0948714128553032
FAT4	-0.04526934205486555
FAU	0.0899788131903847
FAXDC2	0.478264613946882
FBF1	0.11880786271996335
FBH1	-0.09193760829157327
FBL	-0.02414273265267397
FBLIM1	0.217101028444187
FBLL1	-0.2862964876832166
FBLN1	0.30330634404784007
FBLN2	0.03571607865057125
FBLN5	0.16171949013302367
FBLN7	0.32645764894683893
FBN1	0.20534913752477024
FBN2	0.0013453586072236234
FBN3	0.12877025165922973
FBP1	0.1551804757659383
FBP2	0.19903333904375842
FBRS	0.014468656009420044
FBRSL1	-0.06457961859280203
FBXL12	0.08941389538679445
FBXL14	-0.2736222777282791
FBXL15	0.05894511141396741
FBXL16	0.06493249740096729
FBXL17	-0.019800667970901742
FBXL18	0.04995535951607977
FBXL19	0.03508041559718933
FBXL2	-0.04728746541782414
FBXL20	-0.6998773351026557
FBXL3	0.03863572550381278
FBXL4	0.025890820459632202
FBXL6	-0.05842496202209091
FBXL7	0.20414951052864794
FBXL8	0.05520932489122288
FBXO10	-0.07510860275359121
FBXO11	0.07448880953105785
FBXO17	0.7193302893558116
FBXO2	-0.29541046724477127
FBXO21	0.06248268971729942
FBXO22	0.10247862191623014
FBXO28	0.07429890485915536
FBXO3	0.06195902591775493
FBXO30	0.0010116892689211454
FBXO31	0.44814753214553704
FBXO33	-0.03521213591625205
FBXO36	0.09774101698441129
FBXO38	0.0481421582518049
FBXO4	0.009261060764288231
FBXO42	0.1230856670409004
FBXO44	-0.048200355251962534
FBXO45	0.030024512193151054
FBXO46	-0.09058236426858635
FBXO5	-0.33653229980529886
FBXO6	-0.1886658357107187
FBXO7	-0.070543784990722
FBXO9	-0.09391530493556388
FBXW11	0.10200225370035199
FBXW2	0.07302082012392574
FBXW4	-0.21093704878928676
FBXW5	0.15168057522138234
FBXW7	0.10886488729488875
FBXW8	0.13177915738366508
FBXW9	-0.004580022013058738
FCER1G	-0.4119898200488521
FCF1	-0.031521604691178595
FCGBP	-0.47721593392201456
FCGR1A	-0.08162403427143161
FCGR2A	0.22393283054540447
FCGR2B	-0.04504670028086011
FCGR3A	0.11351796204711562
FCGR3B	-0.01174157786090646
FCGRT	0.022421713158788492
FCHO1	-0.05146824869876099
FCHO2	0.17167558372690195
FCHSD1	0.17070373194022181
FCHSD2	0.0907798246803182
FCMR	0.04375710470668537
FCN1	-0.556684055398712
FCN2	-0.12323218115390588
FCN3	0.08024634905432748
FCRL5	0.032141710071284635
FCRLB	-0.21428458934719785
FCSK	-0.002193393652277109
FDCSP	-1.45920530794732
FDFT1	-0.4230300079858118
FDPS	-0.29264217857043207
FDX1	0.12626780316289654
FDX2	0.1865026881934959
FDXR	0.11976043381731571
FECH	0.20182129708757657
FEM1A	0.3372348088298658
FEM1B	0.097786677075824
FEM1C	0.2103330196620874
FEN1	-0.2351469636947634
FER	0.13748276877768717
FER1L6	-0.7836733475381124
FERMT1	-0.277718348990728
FERMT2	0.2475021318046977
FERMT3	-0.08742681471746394
FES	0.02871382314796378
FETUB	0.24676143378583149
FEZ2	0.13064959573585
FGA	0.16243014039587766
FGB	0.13485506272265368
FGD1	0.015580603122895553
FGD2	0.08363435317890122
FGD3	-0.39414415388524304
FGD4	0.00480013298819415
FGD5	0.04749154575939585
FGD6	0.0045778176396815695
FGF1	0.06347928494933086
FGF10	-0.43191457849789217
FGF12	-0.24842974650012284
FGF13	-0.09677472707817003
FGF2	-0.3503508187200879
FGF7	-0.08690782904073657
FGFBP1	0.31473247995068654
FGFR1	0.04667628094807341
FGFR1OP	-0.09815836646343001
FGFR1OP2	0.0270115150900061
FGFR2	-0.11735441472289665
FGFR4	-0.1781318403669161
FGFRL1	-0.02839027368133884
FGGY	-0.03919727487691205
FGL1	-0.3291462034382304
FGL2	0.03647286016547113
FGR	-0.12212065419440243
FH	0.18492181164607402
FHDC1	-0.07002020056016534
FHIT	-0.014920503490937875
FHL1	0.3803751780716418
FHL2	0.054403522718157404
FHL3	0.18432950521896885
FHL5	0.055676270435878195
FHOD1	-0.2070740604354242
FHOD3	0.22042292304293198
FIBIN	0.017938661204567552
FIBP	0.02018110738658052
FICD	-0.02740931002767688
FIG4	-0.0038536379819902322
FIGNL1	-0.056819618420131945
FILIP1	-0.2119855331997904
FILIP1L	-0.04880022156737063
FIP1L1	0.047703578054102636
FIS1	0.05667010393193905
FITM2	-0.2510146062730332
FIZ1	-0.0044517792336087325
FKBP10	0.20003982007678545
FKBP11	-0.29318386840197874
FKBP14	-0.010103537381173311
FKBP15	0.0847136416834573
FKBP1A	0.09882383445524212
FKBP1B	0.11393835383580964
FKBP3	0.1153849199468091
FKBP4	-0.1326646614025968
FKBP5	-0.4720333081864645
FKBP7	0.24172096245895247
FKBP8	-0.0474014125746649
FKBP9	0.28107266867363023
FKBPL	0.05918098085571444
FLAD1	-0.15712944121249706
FLCN	0.011021510448522065
FLG	0.25644991889268276
FLI1	0.02117760841258587
FLII	0.07342249874696805
FLNA	-0.038703581150887345
FLNB	-0.04820289763188512
FLNC	0.22641464861768057
FLOT1	-0.10040374636950489
FLOT2	-0.3341897434579977
FLRT2	-1.2543955857310536
FLRT3	-0.12689203932389503
FLT1	-0.021944796153444912
FLT4	0.1424583949158187
FLVCR1	-0.10305087516717393
FLYWCH1	-0.018262750495303237
FLYWCH2	0.16295924742926893
FMC1	-0.1127151193365119
FMN1	0.008087446466782389
FMNL1	-0.11585342143397881
FMNL2	0.003790970237535163
FMNL3	0.16426355624876088
FMO1	0.06428606335749265
FMO3	-0.20936604546158222
FMO4	0.019175143524029714
FMO5	-0.6387903572454015
FMOD	0.09988091457530146
FMR1	-0.1931450644406345
FMR1NB	0.25280000972693983
FN1	-0.014687591087257701
FN3K	-0.015378866799743207
FN3KRP	0.09304151517263293
FNBP1	-0.06250069861506447
FNBP1L	-0.06701438100077084
FNBP4	-0.0796525697940389
FNDC1	0.09090010860337117
FNDC3A	-0.18658630978625723
FNDC3B	-0.1439220431920596
FNIP1	0.05337402490031096
FNIP2	0.10532289821540175
FNTA	0.13031084787858305
FNTB	0.1551617056006087
FOCAD	-0.02163014502869487
FOLH1	0.03139740570568783
FOLR1	-0.13311336655603867
FOLR2	-0.08703486285517315
FOPNL	0.09835880405629993
FOS	-0.024193430970669283
FOSB	-0.14680756367768488
FOSL1	-0.06020002745883879
FOSL2	0.022380852672089446
FOXA1	0.03546102118652428
FOXC1	-0.016674210036063286
FOXC2	0.1793800248868731
FOXJ2	0.04285649443319173
FOXJ3	-0.062181677862021445
FOXK1	0.05653240752214472
FOXK2	0.011746035547460565
FOXM1	-0.3110701540154679
FOXN3	0.19602500267912504
FOXO1	0.12674094573437422
FOXO3	-0.10507522149084281
FOXO3B	-0.03254821058420809
FOXO4	-0.12384673101073673
FOXO6	0.23560040298985108
FOXP1	0.21531875580324566
FOXP3	0.0773325385550887
FOXP4	-0.12999155999873224
FOXRED1	-0.042018091706857774
FOXRED2	0.16392033213449625
FOXS1	0.0968760367856003
FP565260.1	-0.1353482565634856
FPGS	0.13504942361815964
FPGT	-0.05534239024968812
FRA10AC1	-0.056136884081123384
FREM2	-0.39140151265491596
FRG1	-0.03352601661131871
FRK	-0.14805583252629262
FRMD3	-0.20385188357984418
FRMD4A	0.00334573157466167
FRMD6	0.15691190942522582
FRMD8	0.1532365622433467
FRRS1	0.01677471099791461
FRS2	0.13987038148514586
FRY	-0.16266454400600594
FRYL	-0.0444303750816708
FRZB	0.21766088201555078
FSBP	0.4109991301743836
FSCN1	-0.05930340690148839
FSD1	-0.30672261182295557
FSD1L	-0.5074176235643826
FSIP1	0.10346421716316456
FST	-0.17762272347857966
FSTL1	0.3533878734121991
FSTL3	0.12368755318857261
FSTL4	-0.31009672599170024
FTH1	-0.15516376497359374
FTL	-0.35851086941959665
FTO	0.03335306203265631
FTSJ1	-0.01132664470902256
FTSJ3	-0.07606141044795933
FUBP1	0.013859848839015143
FUBP3	0.1413898015035926
FUCA1	-0.015005742825760393
FUCA2	-0.12232834134522008
FUNDC1	-0.07991039752103646
FUNDC2	-0.10218031534023098
FUOM	0.15040447762815745
FURIN	-0.18864989415798483
FUS	0.06897164774582265
FUT11	0.19321656995677472
FUT3	-0.3386833965916374
FUT8	-0.017526896140392267
FXN	-0.25716499911220936
FXR1	0.05225148213327202
FXR2	-0.15846267307433592
FXYD1	0.05760865876881649
FYB1	-0.1942506071794199
FYCO1	0.13643188410394202
FYN	-0.05251532396262881
FYTTD1	-0.0029289239420755564
FZD1	-0.5480584995899918
FZD10	0.022260954892825424
FZD2	0.18822890593734698
FZD3	-0.49167648310736567
FZD4	-0.0029045217839041015
FZD6	-0.32588312188525137
FZD7	-0.2678943126443514
FZD8	-0.38472866644404213
FZR1	0.032322492257502944
G2E3	0.1955332063361781
G3BP1	0.013953296118003777
G3BP2	0.04312963834726524
G6PC3	0.29718213879356625
G6PD	-0.4746558919242432
GAA	-0.023487977648752434
GAB1	0.15029805752167036
GAB2	-0.23837988091560547
GAB3	-0.01286471300820935
GABARAP	-0.1365294052370949
GABARAPL1	-0.14345652987572421
GABARAPL2	-0.10066362503220816
GABPA	0.04405726340162275
GABPB1	0.00974499809771956
GABPB2	0.02888072113334772
GABRB2	-0.22470291871714565
GABRP	-0.10802085477567225
GADD45GIP1	0.05646918916892574
GAGE10	0.13059954457298772
GAK	0.09568241817384049
GAL3ST4	0.12443093794816207
GALC	-0.16943832519909208
GALE	-0.09074543631991006
GALK1	0.053559622119433214
GALK2	0.0036118699859919445
GALM	0.15159633825641805
GALNS	0.053149959143233616
GALNT1	0.016619332436530243
GALNT10	0.09883837976840226
GALNT11	0.11501187690107173
GALNT16	-0.09667454114658369
GALNT18	0.12539993509992442
GALNT2	-0.13259539926063013
GALNT3	-0.2750216673135064
GALNT5	-0.26736537826515416
GALNT6	-0.3486438755260899
GALNT7	-0.30119012594250094
GALT	0.014553297226314044
GAMT	0.1451097097775289
GAN	-0.213544196807387
GANAB	0.07622268262853105
GANC	0.03201280154698338
GAP43	-0.1580192612977953
GAPDH	0.06972955339593767
GAPDHS	0.05019442244967287
GAPVD1	-0.01961699037972764
GAR1	0.061402761080138646
GAREM1	0.22683038494520247
GARNL3	0.08877816831667218
GARS1	0.0907939266917488
GART	-0.08239821624031052
GAS1	-0.32940213090684267
GAS2	-0.19791036914348403
GAS2L1	0.05006382350541472
GAS2L2	0.17601773459714032
GAS6	0.17126003060434414
GAS7	0.31065740722497637
GAS8	0.03361644584700407
GASK1B	-0.3402764603513795
GATA2	-0.024135978451331752
GATA3	0.16599657120180922
GATA6	-0.020169506644496238
GATAD1	0.14987144573952804
GATAD2A	0.012949159333526694
GATAD2B	-0.09731033910085074
GATB	0.09580422661979071
GATD1	0.1561173009689476
GATM	0.12685823885907865
GBA	0.06194295262665269
GBA2	-0.04069636733061799
GBE1	0.007650871464409903
GBF1	0.018265017719514276
GBP1	-0.6464844904062907
GBP2	-0.37227472328787314
GBP3	0.11951969732452383
GBP4	-0.35652076887821593
GBP5	-0.7930016600926706
GBP6	0.07576663234477721
GBP7	-0.5014262954312656
GC	0.25372946109973427
GCA	0.063515626947936
GCAT	0.08503212110929326
GCC1	0.07908286756867611
GCC2	0.04016719257322876
GCDH	0.05881970601702591
GCFC2	0.05202032481490804
GCH1	-0.06976222965881362
GCHFR	-0.06483991062290784
GCLC	-0.12481250509029351
GCLM	0.05618850834003908
GCN1	-0.04197442253266104
GCNT1	-0.3083644329651456
GCSH	0.033912574295271725
GDAP1	-0.4745355391596746
GDAP2	0.07137714668348494
GDE1	0.11192959716103346
GDF10	0.3135288999884125
GDF15	-0.35000731737059
GDF9	-0.07929895387431962
GDI1	0.04924285896285241
GDI2	-0.05370283044992519
GDPD1	-0.5363891857091794
GDPD3	-1.1208364493654024
GDPGP1	0.07673561857574107
GEM	0.053507670728723866
GEMIN2	-0.03972144138884204
GEMIN4	-0.06079997462936504
GEMIN5	0.023953007309224006
GEMIN6	0.10943810912679908
GEMIN7	0.06545977039110795
GEMIN8	0.027376079176352874
GEN1	-0.050671018828811754
GET1	-0.1944704687263119
GET3	0.07518026985432513
GET4	-0.0010874381343732864
GFAP	-0.18548146546408972
GFER	0.15514715251781652
GFM1	0.0012423200839961623
GFM2	0.024164151176915283
GFOD1	0.06621632816889189
GFOD2	-0.1283120406104139
