operator,perm_index,perm_auc
proteomics,353,0.5857142857142856
proteomics,354,0.523809523809524
proteomics,355,0.38571428571428573
proteomics,356,0.3801587301587302
proteomics,357,0.5793650793650794
proteomics,358,0.33015873015873015
proteomics,359,0.29523809523809524
proteomics,360,0.5436507936507937
proteomics,361,0.36428571428571427
proteomics,362,0.2968253968253968
proteomics,363,0.48015873015873023
proteomics,364,0.46269841269841266
proteomics,365,0.5698412698412698
proteomics,366,0.7317460317460318
proteomics,367,0.5301587301587303
proteomics,368,0.37777777777777777
proteomics,369,0.32698412698412693
proteomics,370,0.6865079365079365
proteomics,371,0.5111111111111111
proteomics,372,0.6880952380952381
proteomics,373,0.46825396825396826
proteomics,374,0.4261904761904762
proteomics,375,0.46984126984126984
proteomics,376,0.4238095238095238
proteomics,377,0.5015873015873016
proteomics,378,0.3023809523809524
proteomics,379,0.5587301587301587
proteomics,380,0.4253968253968254
proteomics,381,0.5031746031746032
proteomics,382,0.4587301587301587
proteomics,383,0.638888888888889
proteomics,384,0.584920634920635
proteomics,385,0.5738095238095238
proteomics,386,0.23333333333333334
proteomics,387,0.7261904761904763
proteomics,388,0.2246031746031746
proteomics,389,0.18095238095238095
proteomics,390,0.3119047619047619
proteomics,391,0.5793650793650793
proteomics,392,0.4523809523809524
proteomics,393,0.488095238095238
proteomics,394,0.4912698412698413
proteomics,395,0.23492063492063492
proteomics,396,0.43888888888888894
proteomics,397,0.5761904761904761
proteomics,398,0.5111111111111111
proteomics,399,0.3253968253968254
proteomics,400,0.4412698412698413
proteomics,401,0.4253968253968255
proteomics,402,0.503968253968254
proteomics,403,0.41904761904761906
proteomics,404,0.3412698412698413
proteomics,405,0.5563492063492064
proteomics,406,0.5325396825396826
proteomics,407,0.3904761904761904
proteomics,408,0.38571428571428573
proteomics,409,0.5817460317460318
proteomics,410,0.4087301587301587
proteomics,411,0.5079365079365079
proteomics,412,0.49444444444444446
proteomics,413,0.4214285714285714
proteomics,414,0.32698412698412693
proteomics,415,0.2857142857142857
proteomics,416,0.6642857142857143
proteomics,417,0.7634920634920634
proteomics,418,0.42936507936507945
proteomics,419,0.23412698412698413
proteomics,420,0.5547619047619048
proteomics,421,0.3285714285714286
proteomics,422,0.39126984126984127
proteomics,423,0.26349206349206356
proteomics,424,0.46428571428571425
proteomics,425,0.580952380952381
proteomics,426,0.6230158730158729
proteomics,427,0.6444444444444445
proteomics,428,0.6277777777777779
proteomics,429,0.6936507936507936
proteomics,430,0.611111111111111
proteomics,431,0.39126984126984127
proteomics,432,0.43968253968253973
proteomics,433,0.6738095238095239
proteomics,434,0.6904761904761905
proteomics,435,0.55
proteomics,436,0.5785714285714285
proteomics,437,0.45555555555555555
proteomics,438,0.5976190476190475
proteomics,439,0.33333333333333337
proteomics,440,0.588095238095238
proteomics,441,0.5333333333333334
proteomics,442,0.38730158730158737
proteomics,443,0.5587301587301587
proteomics,444,0.38412698412698415
proteomics,445,0.7658730158730158
proteomics,446,0.6317460317460317
proteomics,447,0.5190476190476191
proteomics,448,0.5992063492063492
proteomics,449,0.35634920634920636
proteomics,450,0.5452380952380953
proteomics,451,0.5698412698412698
proteomics,452,0.6992063492063492
proteomics,453,0.5007936507936508
proteomics,454,0.5753968253968254
proteomics,455,0.19682539682539685
proteomics,456,0.6515873015873016
proteomics,457,0.5817460317460317
proteomics,458,0.45396825396825397
proteomics,459,0.488095238095238
proteomics,460,0.5468253968253969
proteomics,461,0.6063492063492063
proteomics,462,0.4023809523809524
proteomics,463,0.5531746031746032
proteomics,464,0.4666666666666667
proteomics,465,0.42063492063492064
proteomics,466,0.6222222222222221
proteomics,467,0.4095238095238095
proteomics,468,0.6968253968253968
proteomics,469,0.642063492063492
proteomics,470,0.5626984126984127
proteomics,471,0.6055555555555555
proteomics,472,0.5436507936507937
proteomics,473,0.3388888888888889
proteomics,474,0.36190476190476184
proteomics,475,0.4896825396825396
proteomics,476,0.4698412698412698
proteomics,477,0.30158730158730157
proteomics,478,0.5587301587301587
proteomics,479,0.5992063492063492
proteomics,480,0.37857142857142856
proteomics,481,0.35396825396825393
proteomics,482,0.5301587301587303
proteomics,483,0.41984126984126985
proteomics,484,0.37142857142857144
proteomics,485,0.4023809523809524
proteomics,486,0.5777777777777777
proteomics,487,0.4920634920634921
proteomics,488,0.4412698412698413
proteomics,489,0.47777777777777775
proteomics,490,0.5944444444444444
proteomics,491,0.5912698412698412
proteomics,492,0.5611111111111111
proteomics,493,0.5111111111111112
proteomics,494,0.5253968253968254
proteomics,495,0.43650793650793657
proteomics,496,0.5928571428571429
proteomics,497,0.6134920634920635
proteomics,498,0.5873015873015872
proteomics,499,0.5722222222222222
proteomics,500,0.6825396825396826
proteomics,501,0.6087301587301587
proteomics,502,0.8468253968253968
proteomics,503,0.6039682539682539
proteomics,504,0.8301587301587302
proteomics,505,0.31666666666666665
proteomics,506,0.5658730158730159
proteomics,507,0.7047619047619047
proteomics,508,0.3119047619047619
proteomics,509,0.6190476190476191
proteomics,510,0.47857142857142854
proteomics,511,0.3674603174603175
proteomics,512,0.6126984126984126
proteomics,513,0.6746031746031746
proteomics,514,0.5158730158730158
proteomics,515,0.7396825396825397
proteomics,516,0.31111111111111106
proteomics,517,0.24841269841269842
proteomics,518,0.6325396825396826
proteomics,519,0.5079365079365079
proteomics,520,0.5603174603174603
proteomics,521,0.31825396825396823
proteomics,522,0.5674603174603174
proteomics,523,0.5904761904761905
proteomics,524,0.569047619047619
proteomics,525,0.6198412698412699
proteomics,526,0.5523809523809524
proteomics,527,0.4428571428571428
proteomics,528,0.4650793650793651
proteomics,529,0.6023809523809524
proteomics,530,0.31587301587301586
proteomics,531,0.23968253968253966
proteomics,532,0.5444444444444445
proteomics,533,0.38809523809523805
proteomics,534,0.746031746031746
proteomics,535,0.40714285714285714
proteomics,536,0.7079365079365079
proteomics,537,0.5087301587301587
proteomics,538,0.6547619047619048
proteomics,539,0.3936507936507937
proteomics,540,0.7047619047619048
proteomics,541,0.3674603174603175
proteomics,542,0.37777777777777777
proteomics,543,0.23492063492063492
proteomics,544,0.6444444444444446
proteomics,545,0.4571428571428572
proteomics,546,0.31984126984126987
proteomics,547,0.3055555555555556
proteomics,548,0.6365079365079366
proteomics,549,0.3476190476190476
proteomics,550,0.7547619047619049
proteomics,551,0.5103174603174604
proteomics,552,0.5468253968253969
proteomics,553,0.5992063492063492
proteomics,554,0.6460317460317461
proteomics,555,0.5515873015873016
proteomics,556,0.6111111111111112
proteomics,557,0.6166666666666667
proteomics,558,0.5817460317460317
proteomics,559,0.8158730158730159
proteomics,560,0.5857142857142857
proteomics,561,0.6984126984126984
proteomics,562,0.6142857142857143
proteomics,563,0.423015873015873
proteomics,564,0.3857142857142858
proteomics,565,0.42142857142857143
proteomics,566,0.37380952380952376
proteomics,567,0.4793650793650793
proteomics,568,0.46825396825396826
proteomics,569,0.4841269841269842
proteomics,570,0.5023809523809525
proteomics,571,0.6174603174603176
proteomics,572,0.22857142857142856
proteomics,573,0.6126984126984127
proteomics,574,0.2174603174603175
proteomics,575,0.3380952380952381
proteomics,576,0.5119047619047619
proteomics,577,0.4531746031746032
proteomics,578,0.6412698412698413
proteomics,579,0.5611111111111111
proteomics,580,0.3682539682539683
proteomics,581,0.6261904761904763
proteomics,582,0.4031746031746032
proteomics,583,0.638095238095238
proteomics,584,0.6420634920634921
proteomics,585,0.32222222222222224
proteomics,586,0.6063492063492063
proteomics,587,0.13333333333333336
proteomics,588,0.4341269841269841
proteomics,589,0.5722222222222222
proteomics,590,0.6904761904761905
proteomics,591,0.6603174603174603
proteomics,592,0.4261904761904763
proteomics,593,0.596031746031746
proteomics,594,0.6468253968253967
proteomics,595,0.3944444444444445
proteomics,596,0.7468253968253968
proteomics,597,0.22222222222222224
proteomics,598,0.45317460317460323
proteomics,599,0.5134920634920634
proteomics,600,0.7746031746031746
proteomics,601,0.4658730158730159
proteomics,602,0.36587301587301585
proteomics,603,0.6238095238095239
proteomics,604,0.4603174603174603
proteomics,605,0.7444444444444445
proteomics,606,0.5896825396825397
proteomics,607,0.5309523809523808
proteomics,608,0.5642857142857143
proteomics,609,0.43571428571428567
proteomics,610,0.5071428571428571
proteomics,611,0.4666666666666667
proteomics,612,0.4928571428571429
proteomics,613,0.680952380952381
proteomics,614,0.36587301587301585
proteomics,615,0.48888888888888893
proteomics,616,0.6174603174603175
proteomics,617,0.48809523809523814
proteomics,618,0.5650793650793651
proteomics,619,0.3341269841269841
proteomics,620,0.4738095238095238
proteomics,621,0.5063492063492063
proteomics,622,0.692063492063492
proteomics,623,0.6857142857142857
proteomics,624,0.31349206349206343
proteomics,625,0.4666666666666667
proteomics,626,0.4317460317460317
proteomics,627,0.49285714285714277
proteomics,628,0.653968253968254
proteomics,629,0.515079365079365
proteomics,630,0.6380952380952382
proteomics,631,0.5857142857142856
proteomics,632,0.29365079365079366
proteomics,633,0.473015873015873
proteomics,634,0.49682539682539684
proteomics,635,0.6166666666666668
proteomics,636,0.5119047619047619
proteomics,637,0.5936507936507937
proteomics,638,0.434920634920635
proteomics,639,0.3682539682539682
proteomics,640,0.5190476190476191
proteomics,641,0.5920634920634921
proteomics,642,0.37777777777777777
proteomics,643,0.6126984126984127
proteomics,644,0.4674603174603174
proteomics,645,0.7055555555555555
proteomics,646,0.39841269841269844
proteomics,647,0.6
proteomics,648,0.642857142857143
proteomics,649,0.23253968253968255
proteomics,650,0.8444444444444444
proteomics,651,0.5007936507936507
proteomics,652,0.46349206349206346
proteomics,653,0.27380952380952384
proteomics,654,0.38095238095238093
proteomics,655,0.5682539682539682
proteomics,656,0.32222222222222224
proteomics,657,0.8214285714285715
proteomics,658,0.2666666666666667
proteomics,659,0.49444444444444446
proteomics,660,0.6515873015873016
proteomics,661,0.5031746031746033
proteomics,662,0.569047619047619
proteomics,663,0.373015873015873
proteomics,664,0.3404761904761905
proteomics,665,0.7301587301587303
proteomics,666,0.45555555555555555
proteomics,667,0.5190476190476191
proteomics,668,0.5182539682539683
proteomics,669,0.4809523809523809
proteomics,670,0.5785714285714285
proteomics,671,0.746031746031746
proteomics,672,0.4904761904761905
proteomics,673,0.4515873015873016
proteomics,674,0.4174603174603175
proteomics,675,0.5777777777777777
proteomics,676,0.49603174603174605
proteomics,677,0.7119047619047618
proteomics,678,0.3817460317460317
proteomics,679,0.4015873015873016
proteomics,680,0.43650793650793657
proteomics,681,0.6658730158730158
proteomics,682,0.665079365079365
proteomics,683,0.5944444444444444
proteomics,684,0.3746031746031746
proteomics,685,0.7277777777777779
proteomics,686,0.29047619047619044
proteomics,687,0.5087301587301587
proteomics,688,0.6380952380952379
proteomics,689,0.2555555555555556
proteomics,690,0.32936507936507936
proteomics,691,0.7468253968253968
proteomics,692,0.553968253968254
proteomics,693,0.3634920634920635
proteomics,694,0.4253968253968254
proteomics,695,0.5246031746031745
proteomics,696,0.46031746031746035
proteomics,697,0.45952380952380956
proteomics,698,0.630952380952381
proteomics,699,0.5595238095238095
proteomics,700,0.611904761904762
proteomics,701,0.5817460317460318
proteomics,702,0.3912698412698413
proteomics,703,0.4031746031746032
proteomics,704,0.42698412698412697
proteomics,705,0.6674603174603174
proteomics,706,0.5896825396825396
proteomics,707,0.6603174603174603
proteomics,708,0.5650793650793651
proteomics,709,0.7142857142857142
proteomics,710,0.45714285714285713
proteomics,711,0.6396825396825395
proteomics,712,0.5896825396825397
proteomics,713,0.43015873015873013
proteomics,714,0.5444444444444445
proteomics,715,0.526984126984127
proteomics,716,0.7476190476190477
proteomics,717,0.42142857142857143
proteomics,718,0.17936507936507937
proteomics,719,0.6746031746031746
proteomics,720,0.5420634920634921
proteomics,721,0.692063492063492
proteomics,722,0.3373015873015873
proteomics,723,0.596031746031746
proteomics,724,0.6753968253968254
proteomics,725,0.26746031746031745
proteomics,726,0.5484126984126985
proteomics,727,0.5626984126984128
proteomics,728,0.47857142857142854
proteomics,729,0.580952380952381
proteomics,730,0.746825396825397
proteomics,731,0.5515873015873016
proteomics,732,0.6492063492063492
proteomics,733,0.32857142857142857
proteomics,734,0.6365079365079366
proteomics,735,0.4634920634920635
proteomics,736,0.5174603174603174
proteomics,737,0.6714285714285715
proteomics,738,0.35317460317460314
proteomics,739,0.4341269841269841
proteomics,740,0.4015873015873016
proteomics,741,0.49444444444444446
proteomics,742,0.2992063492063492
proteomics,743,0.330952380952381
proteomics,744,0.580952380952381
proteomics,745,0.5865079365079365
proteomics,746,0.5603174603174602
proteomics,747,0.3603174603174603
proteomics,748,0.5682539682539682
proteomics,749,0.8396825396825397
proteomics,750,0.5325396825396825
proteomics,751,0.4031746031746032
proteomics,752,0.4619047619047619
proteomics,753,0.4404761904761905
proteomics,754,0.826984126984127
proteomics,755,0.6523809523809525
proteomics,756,0.43650793650793657
proteomics,757,0.20396825396825397
proteomics,758,0.5468253968253969
proteomics,759,0.5198412698412698
proteomics,760,0.3825396825396825
proteomics,761,0.5944444444444444
proteomics,762,0.7039682539682539
proteomics,763,0.46507936507936504
proteomics,764,0.28968253968253965
proteomics,765,0.2
proteomics,766,0.6253968253968254
proteomics,767,0.7690476190476192
proteomics,768,0.26507936507936514
proteomics,769,0.5396825396825398
proteomics,770,0.8166666666666667
proteomics,771,0.707936507936508
proteomics,772,0.6793650793650794
proteomics,773,0.5206349206349207
proteomics,774,0.6666666666666667
proteomics,775,0.47777777777777775
proteomics,776,0.6246031746031745
proteomics,777,0.4555555555555556
proteomics,778,0.7063492063492063
proteomics,779,0.807936507936508
proteomics,780,0.41904761904761906
proteomics,781,0.27936507936507937
proteomics,782,0.46428571428571425
proteomics,783,0.6222222222222222
proteomics,784,0.32301587301587303
proteomics,785,0.5412698412698413
proteomics,786,0.34365079365079365
proteomics,787,0.3904761904761904
proteomics,788,0.826984126984127
proteomics,789,0.5
proteomics,790,0.6523809523809524
proteomics,791,0.3992063492063492
proteomics,792,0.5746031746031746
proteomics,793,0.5293650793650794
proteomics,794,0.6253968253968254
proteomics,795,0.2984126984126984
proteomics,796,0.3746031746031746
proteomics,797,0.4142857142857143
proteomics,798,0.3603174603174603
proteomics,799,0.43888888888888894
proteomics,800,0.5341269841269841
proteomics,801,0.373015873015873
proteomics,802,0.48650793650793656
proteomics,803,0.3142857142857143
proteomics,804,0.4595238095238095
proteomics,805,0.3753968253968254
proteomics,806,0.5992063492063492
proteomics,807,0.46904761904761905
proteomics,808,0.6777777777777778
proteomics,809,0.34047619047619043
proteomics,810,0.6055555555555555
proteomics,811,0.696031746031746
proteomics,812,0.35634920634920636
proteomics,813,0.5722222222222222
proteomics,814,0.6888888888888889
proteomics,815,0.4753968253968254
proteomics,816,0.6984126984126985
proteomics,817,0.5063492063492063
proteomics,818,0.49523809523809526
proteomics,819,0.596031746031746
proteomics,820,0.5825396825396825
proteomics,821,0.6301587301587303
proteomics,822,0.5333333333333333
proteomics,823,0.4119047619047619
proteomics,824,0.6658730158730158
proteomics,825,0.4174603174603175
proteomics,826,0.30238095238095236
proteomics,827,0.6841269841269842
proteomics,828,0.665873015873016
proteomics,829,0.2761904761904762
proteomics,830,0.488095238095238
proteomics,831,0.26031746031746034
proteomics,832,0.5071428571428571
proteomics,833,0.484920634920635
proteomics,834,0.35634920634920636
proteomics,835,0.6412698412698413
proteomics,836,0.3253968253968254
proteomics,837,0.7714285714285716
proteomics,838,0.3111111111111111
proteomics,839,0.6039682539682539
proteomics,840,0.5246031746031746
proteomics,841,0.39206349206349206
proteomics,842,0.5190476190476191
proteomics,843,0.43650793650793646
proteomics,844,0.5571428571428572
proteomics,845,0.7761904761904763
proteomics,846,0.4412698412698412
proteomics,847,0.5444444444444445
proteomics,848,0.4666666666666667
proteomics,849,0.48650793650793656
proteomics,850,0.25158730158730164
proteomics,851,0.5888888888888889
proteomics,852,0.680952380952381
proteomics,853,0.43809523809523804
proteomics,854,0.5603174603174603
proteomics,855,0.6111111111111112
proteomics,856,0.569047619047619
proteomics,857,0.4261904761904762
proteomics,858,0.6730158730158731
proteomics,859,0.43730158730158736
proteomics,860,0.5666666666666667
proteomics,861,0.2984126984126984
proteomics,862,0.46031746031746035
proteomics,863,0.6357142857142858
proteomics,864,0.5793650793650793
proteomics,865,0.5587301587301587
proteomics,866,0.3833333333333333
proteomics,867,0.5373015873015874
proteomics,868,0.5333333333333333
proteomics,869,0.5063492063492063
proteomics,870,0.5650793650793651
proteomics,871,0.47301587301587295
proteomics,872,0.6095238095238096
proteomics,873,0.4436507936507937
proteomics,874,0.6690476190476191
proteomics,875,0.5039682539682541
proteomics,876,0.5007936507936508
