operator,perm_index,perm_auc
baseline,328,0.5912698412698412
baseline,329,0.534920634920635
baseline,330,0.3912698412698413
baseline,331,0.7142857142857143
baseline,332,0.19603174603174606
baseline,333,0.4007936507936508
baseline,334,0.6452380952380953
baseline,335,0.5190476190476192
baseline,336,0.576984126984127
baseline,337,0.7428571428571429
baseline,338,0.4722222222222222
baseline,339,0.4587301587301587
baseline,340,0.4761904761904763
baseline,341,0.6142857142857142
baseline,342,0.5785714285714285
baseline,343,0.43888888888888883
baseline,344,0.5190476190476191
baseline,345,0.5166666666666667
baseline,346,0.3563492063492063
baseline,347,0.47222222222222215
baseline,348,0.29285714285714287
baseline,349,0.7095238095238094
baseline,350,0.711111111111111
baseline,351,0.5587301587301587
baseline,352,0.5936507936507937
baseline,353,0.6023809523809522
baseline,354,0.523809523809524
baseline,355,0.4
baseline,356,0.3801587301587302
baseline,357,0.596031746031746
baseline,358,0.33015873015873015
baseline,359,0.29523809523809524
baseline,360,0.5436507936507937
baseline,361,0.3476190476190476
baseline,362,0.28015873015873016
baseline,363,0.48015873015873023
baseline,364,0.4793650793650793
baseline,365,0.5698412698412698
baseline,366,0.7484126984126985
baseline,367,0.5301587301587303
baseline,368,0.37777777777777777
baseline,369,0.32698412698412693
baseline,370,0.6865079365079365
baseline,371,0.5444444444444445
baseline,372,0.6880952380952381
baseline,373,0.4793650793650793
baseline,374,0.4261904761904762
baseline,375,0.46984126984126984
baseline,376,0.4238095238095238
baseline,377,0.48492063492063486
baseline,378,0.3023809523809524
baseline,379,0.5587301587301587
baseline,380,0.4142857142857143
baseline,381,0.5031746031746032
baseline,382,0.4587301587301587
baseline,383,0.6222222222222223
baseline,384,0.584920634920635
baseline,385,0.588095238095238
baseline,386,0.22222222222222224
baseline,387,0.7261904761904763
baseline,388,0.2246031746031746
baseline,389,0.18095238095238095
baseline,390,0.3119047619047619
baseline,391,0.5793650793650793
baseline,392,0.4746031746031747
baseline,393,0.488095238095238
baseline,394,0.4912698412698413
baseline,395,0.23492063492063492
baseline,396,0.43888888888888894
baseline,397,0.5761904761904761
baseline,398,0.5111111111111111
baseline,399,0.3111111111111111
baseline,400,0.4412698412698413
baseline,401,0.4507936507936508
baseline,402,0.503968253968254
baseline,403,0.41904761904761906
baseline,404,0.3412698412698413
baseline,405,0.5563492063492064
baseline,406,0.5325396825396826
baseline,407,0.3904761904761904
baseline,408,0.38571428571428573
baseline,409,0.5984126984126985
baseline,410,0.39761904761904765
baseline,411,0.5134920634920636
baseline,412,0.5087301587301587
baseline,413,0.4214285714285714
baseline,414,0.31031746031746027
baseline,415,0.2857142857142857
baseline,416,0.6476190476190476
baseline,417,0.7523809523809524
baseline,418,0.4436507936507937
baseline,419,0.23412698412698413
baseline,420,0.5547619047619048
baseline,421,0.3285714285714286
baseline,422,0.39126984126984127
baseline,423,0.26349206349206356
baseline,424,0.46428571428571425
baseline,425,0.580952380952381
baseline,426,0.6341269841269841
baseline,427,0.6444444444444445
baseline,428,0.6277777777777779
baseline,429,0.6936507936507936
baseline,430,0.611111111111111
baseline,431,0.39126984126984127
baseline,432,0.43968253968253973
baseline,433,0.6738095238095239
baseline,434,0.6904761904761905
baseline,435,0.55
baseline,436,0.5952380952380952
baseline,437,0.45555555555555555
baseline,438,0.5976190476190475
baseline,439,0.33333333333333337
baseline,440,0.588095238095238
baseline,441,0.55
baseline,442,0.38730158730158737
baseline,443,0.5587301587301587
baseline,444,0.38412698412698415
baseline,445,0.7547619047619047
baseline,446,0.6317460317460317
baseline,447,0.5190476190476191
baseline,448,0.588095238095238
baseline,449,0.35634920634920636
baseline,450,0.5452380952380953
baseline,451,0.5698412698412698
baseline,452,0.6992063492063492
baseline,453,0.5007936507936508
baseline,454,0.5753968253968254
baseline,455,0.19682539682539685
baseline,456,0.6515873015873016
baseline,457,0.5674603174603174
baseline,458,0.4650793650793651
baseline,459,0.4714285714285714
baseline,460,0.5468253968253969
baseline,461,0.623015873015873
baseline,462,0.4023809523809524
baseline,463,0.5531746031746032
