metabolite_id,subsystem,leverage_topology,leverage_proteomics,delta_leverage,abs_delta_leverage
MAM01123x,Arachidonic acid metabolism,8.330221944714943e-05,6.796589453158744e-05,-1.533632491556199e-05,1.533632491556199e-05
MAM04056c,Peptide metabolism;Transport reactions,1.3876558607159471e-05,2.9194937772499688e-05,1.5318379165340216e-05,1.5318379165340216e-05
MAM01802r,Arachidonic acid metabolism;Cholesterol metabolism;Transport reactions,0.00017928706373671345,0.00016398838852796016,-1.529867520875329e-05,1.529867520875329e-05
MAM02097x,Arachidonic acid metabolism;Artificial reactions,5.4097806713051436e-05,6.937520074224209e-05,1.5277394029190653e-05,1.5277394029190653e-05
MAM02423c,Aminoacyl-tRNA biosynthesis;Artificial reactions;Protein assembly,9.560557677357914e-05,0.00011082751917119352,1.5221942397614381e-05,1.5221942397614381e-05
MAM03082c,Aminoacyl-tRNA biosynthesis;Artificial reactions;Protein assembly,9.56055800211272e-05,0.00011082752098526677,1.5221940964139569e-05,1.5221940964139569e-05
MAM00121r,Carnitine shuttle (endoplasmic reticular);Fatty acid activation (endoplasmic reticular);Fatty acid oxidation,0.0011203519644446595,0.0011052785883099896,-1.5073376134669848e-05,1.5073376134669848e-05
MAM01599c,Transport reactions;Vitamin B12 metabolism,0.0004725272159562352,0.00048757929346531013,1.5052077509074941e-05,1.5052077509074941e-05
MAM02971r,Carnitine shuttle (endoplasmic reticular);Fatty acid activation (endoplasmic reticular);Formation and hydrolysis of cholesterol esters,0.0010998104258432642,0.0010847607402264142,-1.5049685616850021e-05,1.5049685616850021e-05
MAM00026x,Leukotriene metabolism,0.0010521683189151582,0.0010371585471016483,-1.5009771813509877e-05,1.5009771813509877e-05
MAM01385e,Exchange/demand reactions;Transport reactions,0.0002440442615879533,0.0002590536121603673,1.5009350572413999e-05,1.5009350572413999e-05
MAM01802m,Acylglycerides metabolism;Arginine and proline metabolism;Beta oxidation of branched-chain fatty acids (mitochondrial),0.00017048249045013218,0.00015551132920244113,-1.4971161247691051e-05,1.4971161247691051e-05
MAM00611m,Artificial reactions;Vitamin D metabolism,0.00013303022143805403,0.00011806113234542931,-1.4969089092624715e-05,1.4969089092624715e-05
MAM10009c,Terpenoid backbone biosynthesis,0.0001306620512628963,0.00011575956887370877,-1.4902482389187528e-05,1.4902482389187528e-05
MAM00007r,Carnitine shuttle (endoplasmic reticular);Fatty acid activation (endoplasmic reticular);Fatty acid biosynthesis,0.0011028930055273604,0.001087990603899458,-1.490240162790239e-05,1.490240162790239e-05
MAM02471l,Protein degradation;Transport reactions,0.00013244632488484224,0.00011755701607071145,-1.4889308814130788e-05,1.4889308814130788e-05
MAM03611c,Peptide metabolism;Transport reactions,1.0934266023695496e-05,2.5817152109112405e-05,1.488288608541691e-05,1.488288608541691e-05
MAM00373x,Omega-3 fatty acid metabolism,1.0312235221318937e-05,2.5193110011183944e-05,1.4880874789865007e-05,1.4880874789865007e-05
MAM01686c,Purine metabolism;Transport reactions,4.274578648235123e-05,5.760125421311712e-05,1.4855467730765895e-05,1.4855467730765895e-05
MAM01802c,Arachidonic acid metabolism;Arginine and proline metabolism;Butanoate metabolism,0.00016477326479944038,0.0001499271345443982,-1.4846130255042185e-05,1.4846130255042185e-05
MAM03542m,Fatty acid oxidation,0.000992712495143922,0.0010075547870569443,1.4842291913022337e-05,1.4842291913022337e-05
MAM01412x,Beta oxidation of even-chain fatty acids (peroxisomal);Fatty acid oxidation;Transport reactions,0.000900708629510209,0.0008858858601895878,-1.4822769320621152e-05,1.4822769320621152e-05
MAM01880g,Blood group biosynthesis,0.00011070173351124455,0.00012547470062409036,1.4772967112845807e-05,1.4772967112845807e-05
MAM02832e,Exchange/demand reactions;Transport reactions,0.00024978910763898474,0.00026450989929176075,1.4720791652776016e-05,1.4720791652776016e-05
MAM01265m,Beta-alanine metabolism;Propanoate metabolism,0.0011435564484737482,0.0011582619360384647,1.4705487564716522e-05,1.4705487564716522e-05
MAM00211r,Lysine metabolism;Transport reactions,0.00034103015693479175,0.0003263431876734559,-1.4686969261335826e-05,1.4686969261335826e-05
MAM02946l,Androgen metabolism;Chondroitin sulfate degradation;Glycosphingolipid metabolism,5.341675425410382e-05,3.8775464120338164e-05,-1.4641290133765656e-05,1.4641290133765656e-05
MAM02289g,Keratan sulfate biosynthesis,0.0005639147083201687,0.0005785557938271746,1.4641085507005906e-05,1.4641085507005906e-05
MAM03760c,Peptide metabolism;Transport reactions,7.710707946292352e-06,2.2312040122882555e-05,1.4601332176590203e-05,1.4601332176590203e-05
MAM01361c,Transport reactions;Vitamin B12 metabolism,0.00039815015829070585,0.0004127504275647895,1.4600269274083638e-05,1.4600269274083638e-05
MAM01960l,Glycosphingolipid biosynthesis-globo series;Glycosphingolipid metabolism;Sphingolipid metabolism,9.637734958548268e-05,8.178844591385828e-05,-1.458890367162439e-05,1.458890367162439e-05
MAM00331r,Leukotriene metabolism,8.841501140070278e-05,7.384298995390522e-05,-1.4572021446797567e-05,1.4572021446797567e-05
MAM01643n,Nucleotide metabolism,8.98318193511581e-05,0.00010437119444449067,1.4539375093332565e-05,1.4539375093332565e-05
MAM00861r,Fatty acid oxidation,0.0011333366410788133,0.0011188480819786623,-1.4488559100150943e-05,1.4488559100150943e-05
MAM02881c,Metabolism of other amino acids;Transport reactions,7.745643389888373e-05,9.1924252030125e-05,1.446781813124127e-05,1.446781813124127e-05
MAM00353e,Exchange/demand reactions;Transport reactions,0.000124159061764299,0.000138613590931889,1.445452916758999e-05,1.445452916758999e-05
MAM02332l,Galactose metabolism;Transport reactions,7.210098299354613e-05,5.766090646955609e-05,-1.4440076523990043e-05,1.4440076523990043e-05
MAM02122c,"Fatty acid activation (cytosolic);Fatty acid oxidation;Glycine, serine and threonine metabolism",0.0006810016255289478,0.0006954352880250332,1.4433662496085337e-05,1.4433662496085337e-05
MAM01287e,Exchange/demand reactions;Transport reactions,4.298485049910684e-05,5.73895697302336e-05,1.4404719231126763e-05,1.4404719231126763e-05
MAM00980m,Beta oxidation of di-unsaturated fatty acids (n-6) (mitochondrial);Fatty acid oxidation,0.0011242856868495465,0.001109913177184179,-1.4372509665367544e-05,1.4372509665367544e-05
MAM03155c,Pentose and glucuronate interconversions;Transport reactions,4.390021712581575e-05,2.953246489611802e-05,-1.436775222969773e-05,1.436775222969773e-05
MAM01806x,Cholesterol metabolism;Transport reactions,0.00010880259048407133,0.00012315713996504236,1.4354549480971037e-05,1.4354549480971037e-05
MAM01949c,Fructose and mannose metabolism,0.00023906448741298607,0.0002534124771674654,1.4347989754479306e-05,1.4347989754479306e-05
MAM00053m,Beta oxidation of even-chain fatty acids (mitochondrial);Fatty acid oxidation,0.0008545877540797883,0.0008689149010858137,1.4327147006025476e-05,1.4327147006025476e-05
MAM00255r,Leukotriene metabolism,0.0001219166788086559,0.00010763141601973983,-1.4285262788916065e-05,1.4285262788916065e-05
MAM01973l,Chondroitin sulfate degradation;Heparan sulfate degradation;Miscellaneous,0.00013441042429109242,0.00012016172560005922,-1.4248698691033201e-05,1.4248698691033201e-05
MAM03164c,Isolated;Peptide metabolism;Transport reactions,1.0579497041484947e-05,2.4823747865019488e-05,1.424425082353454e-05,1.424425082353454e-05
MAM02733m,Transport reactions,0.00026435161598770487,0.00027859457677184953,1.4242960784144657e-05,1.4242960784144657e-05
MAM02733g,Transport reactions,0.00026435158025525397,0.0002785943395539873,1.4242759298733348e-05,1.4242759298733348e-05
MAM02733r,Transport reactions,0.00026435158996813914,0.0002785942261161309,1.4242636147991736e-05,1.4242636147991736e-05
MAM00858x,Beta oxidation of even-chain fatty acids (peroxisomal),0.0010086571009896728,0.0010228615943969459,1.4204493407273021e-05,1.4204493407273021e-05
MAM03333m,Fatty acid oxidation,0.0011010940495011614,0.0010868926429878105,-1.4201406513350903e-05,1.4201406513350903e-05
MAM02741m,Pantothenate and CoA metabolism,0.0005990711871768894,0.0006132663854186818,1.4195198241792389e-05,1.4195198241792389e-05
MAM03485m,Hippurate metabolism,0.0011116985428306113,0.0011257980729534266,1.4099530122815276e-05,1.4099530122815276e-05
MAM02753c,Protein assembly;Protein degradation;Transport reactions,9.42682396749324e-06,2.3525773029445556e-05,1.4098949061952316e-05,1.4098949061952316e-05
MAM00783x,Beta oxidation of even-chain fatty acids (peroxisomal),0.0010642650423042894,0.001050204053091875,-1.406098921241444e-05,1.406098921241444e-05
MAM00164c,Cholesterol biosynthesis 1 (Bloch pathway);Cholesterol metabolism,7.690611612637638e-05,9.093203347900608e-05,1.4025917352629706e-05,1.4025917352629706e-05
MAM02187r,Terpenoid backbone biosynthesis;Transport reactions,0.00011378309352799652,0.00012778437314495388,1.4001279616957359e-05,1.4001279616957359e-05
MAM01803m,Acylglycerides metabolism;Arginine and proline metabolism;Beta oxidation of branched-chain fatty acids (mitochondrial),0.00017878060477074013,0.00016479849753305156,-1.3982107237688567e-05,1.3982107237688567e-05
MAM03013m,Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial),0.0011093818488706261,0.0010954046910257684,-1.3977157844857714e-05,1.3977157844857714e-05
MAM00611c,Artificial reactions;Vitamin D metabolism,6.909089953733845e-05,5.5143646538365404e-05,-1.3947252998973043e-05,1.3947252998973043e-05
MAM03767e,Exchange/demand reactions;Transport reactions,1.2203295741474977e-05,2.6149072596561107e-05,1.394577685508613e-05,1.394577685508613e-05
MAM00583c,Leukotriene metabolism;Transport reactions,8.076626376222635e-05,6.694649352722917e-05,-1.3819770234997186e-05,1.3819770234997186e-05
MAM03567x,Fatty acid oxidation,0.001062863867338061,0.0010766662833726038,1.3802416034542795e-05,1.3802416034542795e-05
MAM00771c,Amino sugar and nucleotide sugar metabolism;Transport reactions,2.3931901183963674e-05,1.0226274389678686e-05,-1.3705626794284988e-05,1.3705626794284988e-05
MAM01858g,Blood group biosynthesis,0.00018730540994138048,0.00020100711413526884,1.3701704193888365e-05,1.3701704193888365e-05
MAM00886m,Beta oxidation of unsaturated fatty acids (n-7) (mitochondrial),0.001115978914124474,0.0011022852407003064,-1.369367342416751e-05,1.369367342416751e-05
MAM02283l,Keratan sulfate degradation,7.551458998194345e-05,6.182548961318459e-05,-1.368910036875886e-05,1.368910036875886e-05
MAM01639l,Nucleotide metabolism;Transport reactions,3.916508683252658e-05,5.285343274233419e-05,1.3688345909807615e-05,1.3688345909807615e-05
MAM02733c,Acylglycerides metabolism;Artificial reactions;Glycerolipid metabolism,0.0002596561697035905,0.00027334346900072254,1.368729929713202e-05,1.368729929713202e-05
MAM03012r,Fatty acid biosynthesis,0.001107776259741221,0.0010941020495071486,-1.3674210234072316e-05,1.3674210234072316e-05
MAM00875m,Beta oxidation of odd-chain fatty acids (mitochondrial),0.0010854613299786508,0.0010990915241007708,1.3630194122120007e-05,1.3630194122120007e-05
MAM01040m,Arachidonic acid metabolism,6.861277648223378e-05,5.499892131497843e-05,-1.3613855167255348e-05,1.3613855167255348e-05
MAM00071m,Beta oxidation of odd-chain fatty acids (mitochondrial),0.0010951781843094525,0.001081618514877495,-1.3559669431957577e-05,1.3559669431957577e-05
MAM01022c,Artificial reactions;Retinol metabolism,0.0012072730841736353,0.0012208126451812523,1.353956100761701e-05,1.353956100761701e-05
MAM00792m,Beta oxidation of odd-chain fatty acids (mitochondrial),0.0010708459223824835,0.0010573065614035292,-1.3539360978954322e-05,1.3539360978954322e-05
MAM03584g,Blood group biosynthesis,0.00014427953680643386,0.00015778692928441657,1.3507392477982708e-05,1.3507392477982708e-05
MAM02896r,Glycerophospholipid metabolism,1.7428749368680894e-05,3.0841511692940154e-05,1.341276232425926e-05,1.341276232425926e-05
MAM00095r,Carnitine shuttle (endoplasmic reticular);Fatty acid activation (endoplasmic reticular);Fatty acid oxidation,0.001118832929284508,0.0011054535458139775,-1.3379383470530498e-05,1.3379383470530498e-05
MAM00679r,Fatty acid oxidation,0.0011231546950484488,0.0011097820308922706,-1.3372664156178181e-05,1.3372664156178181e-05
MAM02051m,Carnitine shuttle (mitochondrial),1.669909366620784e-05,3.0068199979653887e-05,1.3369106313446047e-05,1.3369106313446047e-05
MAM00582c,Leukotriene metabolism;Transport reactions,0.0010564091585964163,0.0010431170233865753,-1.3292135209840971e-05,1.3292135209840971e-05
MAM03450c,Peptide metabolism;Transport reactions,1.4782650236894019e-05,2.806800931933136e-05,1.3285359082437342e-05,1.3285359082437342e-05
MAM02101m,Beta oxidation of odd-chain fatty acids (mitochondrial);Carnitine shuttle (mitochondrial);Fatty acid oxidation,0.001105841341862809,0.0011191204687850515,1.3279126922242403e-05,1.3279126922242403e-05
MAM00686x,Beta oxidation of phytanic acid (peroxisomal),0.0011840738872272657,0.0011708194661594865,-1.3254421067779255e-05,1.3254421067779255e-05
MAM00421m,Leukotriene metabolism,0.002690088378372578,0.002676836801052901,-1.3251577319677021e-05,1.3251577319677021e-05
MAM00110m,Fatty acid oxidation;Transport reactions,0.0010504349303264082,0.0010371889424111843,-1.3245987915223856e-05,1.3245987915223856e-05
MAM00813x,Beta oxidation of phytanic acid (peroxisomal),0.0012498106430998883,0.0012366503796332109,-1.3160263466677419e-05,1.3160263466677419e-05
MAM01694l,Sphingolipid metabolism;Transport reactions,9.963734829190421e-05,8.647939009403933e-05,-1.315795819786488e-05,1.315795819786488e-05
MAM01410m,Fatty acid oxidation;Transport reactions,8.627683254418755e-05,9.941695604036035e-05,1.3140123496172801e-05,1.3140123496172801e-05
MAM01639c,Artificial reactions;Nucleotide metabolism;Purine metabolism,3.810379947395979e-05,5.124314592180476e-05,1.3139346447844971e-05,1.3139346447844971e-05
MAM00309x,Arachidonic acid metabolism,1.5203384934404948e-05,2.8237498799430915e-05,1.3034113865025967e-05,1.3034113865025967e-05
MAM00131x,Beta oxidation of even-chain fatty acids (peroxisomal);Fatty acid oxidation;Transport reactions,0.0010374756910635243,0.0010244520282266013,-1.3023662836922963e-05,1.3023662836922963e-05
MAM03742c,Peptide metabolism;Transport reactions,5.525473433236515e-06,1.8537093712714203e-05,1.3011620279477688e-05,1.3011620279477688e-05
MAM00782m,Beta oxidation of odd-chain fatty acids (mitochondrial),0.001090420559526669,0.0010774497996616334,-1.2970759865035646e-05,1.2970759865035646e-05
MAM00795m,Beta oxidation of odd-chain fatty acids (mitochondrial),0.001086593476776662,0.0010994569484681386,1.286347169147657e-05,1.286347169147657e-05
MAM00842m,Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial),0.0011073258674688,0.0010945117469177209,-1.28141205510792e-05,1.28141205510792e-05
MAM03656x,Fatty acid oxidation,0.001063528418869159,0.0010763400437975139,1.2811624928354883e-05,1.2811624928354883e-05
MAM00125r,Carnitine shuttle (endoplasmic reticular);Fatty acid activation (endoplasmic reticular);Fatty acid oxidation,0.0011030783550594662,0.0010902751637178315,-1.2803191341634627e-05,1.2803191341634627e-05
MAM00134m,Fatty acid oxidation;Transport reactions,0.0010615062042993284,0.001048709113212386,-1.2797091086942398e-05,1.2797091086942398e-05
MAM00912c,Metabolism of other amino acids,5.9197489515141925e-05,4.6419088957893546e-05,-1.277840055724838e-05,1.277840055724838e-05
MAM00806m,Beta oxidation of odd-chain fatty acids (mitochondrial),0.0010645850193748687,0.0010518154607397697,-1.2769558635099048e-05,1.2769558635099048e-05
MAM03722c,Peptide metabolism;Transport reactions,1.0806614876687809e-05,2.3550331300955077e-05,1.2743716424267268e-05,1.2743716424267268e-05
MAM00607c,Vitamin D metabolism,3.348939008429106e-05,2.0748983702764907e-05,-1.274040638152615e-05,1.274040638152615e-05
MAM00056m,Beta oxidation of odd-chain fatty acids (mitochondrial),0.0011003406055707162,0.0010876021652862253,-1.2738440284490926e-05,1.2738440284490926e-05
MAM01666l,Nucleotide metabolism,3.379536942697405e-05,4.652342743729286e-05,1.2728058010318809e-05,1.2728058010318809e-05
MAM01233r,Retinol metabolism,0.0023727012214961544,0.002360005714885138,-1.2695506611016226e-05,1.2695506611016226e-05
MAM02038m,Purine metabolism;Transport reactions,8.871197088294293e-06,2.1498832530651504e-05,1.262763544235721e-05,1.262763544235721e-05
MAM03363x,Fatty acid oxidation,0.0011026616248259414,0.0010901018040217379,-1.2559820804203562e-05,1.2559820804203562e-05
MAM01832c,Biopterin metabolism,0.0001002400250592508,0.00011279511421727543,1.2555089158024623e-05,1.2555089158024623e-05
MAM00713r,Fatty acid oxidation,0.0011122258274608853,0.001099675530211788,-1.255029724909736e-05,1.255029724909736e-05
MAM00018r,Carnitine shuttle (endoplasmic reticular);Fatty acid activation (endoplasmic reticular);Formation and hydrolysis of cholesterol esters,0.001108771003220469,0.0010962547673152546,-1.2516235905214376e-05,1.2516235905214376e-05
MAM01697m,Carnitine shuttle (mitochondrial);Fatty acid oxidation;Omega-6 fatty acid metabolism,0.0011008384734580083,0.001113342139060278,1.2503665602269778e-05,1.2503665602269778e-05
MAM01345l,Protein degradation;Transport reactions,2.120569848393473e-05,3.370390015338463e-05,1.2498201669449899e-05,1.2498201669449899e-05
MAM02364m,Arachidonic acid metabolism;Leukotriene metabolism,8.986179191757599e-05,7.737343467743336e-05,-1.2488357240142626e-05,1.2488357240142626e-05
MAM01205m,Beta oxidation of poly-unsaturated fatty acids (mitochondrial),0.0004205196606689003,0.0004329806997148027,1.2461039045902431e-05,1.2461039045902431e-05
MAM01953x,Cholesterol metabolism,8.426946267305016e-05,9.672390465030787e-05,1.2454441977257716e-05,1.2454441977257716e-05
MAM01806r,Cholesterol metabolism;Terpenoid backbone biosynthesis;Transport reactions,0.00010602940299148064,0.00011847512320909315,1.2445720217612512e-05,1.2445720217612512e-05
MAM00264r,Carnitine shuttle (endoplasmic reticular);Fatty acid oxidation;Formation and hydrolysis of cholesterol esters,0.0010981089565305318,0.0010856681057173877,-1.2440850813144177e-05,1.2440850813144177e-05
MAM03456c,Peptide metabolism;Transport reactions,5.612150785889543e-05,6.8556047499004e-05,1.243453964010857e-05,1.243453964010857e-05
MAM01048c,Arachidonic acid metabolism,5.9193924914385655e-05,4.677723136086688e-05,-1.2416693553518772e-05,1.2416693553518772e-05
MAM00016m,Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial);Carnitine shuttle (mitochondrial),0.0010933001147795068,0.0010809418803103916,-1.2358234469115204e-05,1.2358234469115204e-05
MAM00290c,Retinol metabolism;Vitamin A metabolism,0.0007580731524082764,0.0007704087574409342,1.23356050326578e-05,1.23356050326578e-05
MAM03057c,Biopterin metabolism;Miscellaneous;Transport reactions,7.243569116808404e-05,8.477006449270201e-05,1.2334373324617972e-05,1.2334373324617972e-05
MAM00700r,Fatty acid biosynthesis,0.0010977060654440375,0.0010854066774654114,-1.2299387978626126e-05,1.2299387978626126e-05
MAM01754m,Nucleotide metabolism;Pyrimidine metabolism;Transport reactions,5.410750357797141e-05,6.64022190162434e-05,1.2294715438271995e-05,1.2294715438271995e-05
MAM00046m,Beta oxidation of odd-chain fatty acids (mitochondrial),0.0011406689484541762,0.0011529525328846345,1.2283584430458324e-05,1.2283584430458324e-05
MAM00539c,Artificial reactions;Xenobiotics metabolism,4.091793558052641e-05,5.3170641290637015e-05,1.2252705710110606e-05,1.2252705710110606e-05
MAM00121x,Fatty acid biosynthesis;Fatty acid oxidation;Transport reactions,0.0010603817539088698,0.001048189821292966,-1.2191932615903713e-05,1.2191932615903713e-05
MAM00996m,Ubiquinone synthesis,0.0010853487644891574,0.0010974618626697456,1.2113098180588236e-05,1.2113098180588236e-05
MAM03887x,Fatty acid oxidation;Transport reactions,0.0011347171501881093,0.0011226365472330841,-1.2080602955025135e-05,1.2080602955025135e-05
MAM02830m,Fatty acid oxidation,0.0009408802249866394,0.0009529547787231036,1.2074553736464173e-05,1.2074553736464173e-05
MAM00618x,Bile acid biosynthesis,0.0010581007176882545,0.0010460313876717467,-1.2069330016507797e-05,1.2069330016507797e-05
MAM02956c,Transport reactions,3.667790650771587e-05,2.461553366904791e-05,-1.206237283866796e-05,1.206237283866796e-05
MAM00215c,Nicotinate and nicotinamide metabolism;Protein modification,0.0002790585270004728,0.00026701058371588117,-1.204794328459166e-05,1.204794328459166e-05
MAM01327c,Transport reactions;Vitamin E metabolism,0.00012941024480388885,0.00014144508227091238,1.2034837467023531e-05,1.2034837467023531e-05
MAM01993c,Starch and sucrose metabolism,0.00021394159436993575,0.0002259758581282042,1.2034263758268441e-05,1.2034263758268441e-05
MAM01037m,Leukotriene metabolism,0.0014954248930485223,0.0015074531520899192,1.2028259041396922e-05,1.2028259041396922e-05
MAM02034n,Biopterin metabolism;Nucleotide metabolism;Transport reactions,0.00010561112318688128,0.0001176369436235611,1.202582043667981e-05,1.202582043667981e-05
MAM00317x,Beta oxidation of even-chain fatty acids (peroxisomal);Transport reactions,0.00108171244538547,0.0010697182111855923,-1.199423419987757e-05,1.199423419987757e-05
MAM00575c,Biopterin metabolism,0.00011400403287841523,0.00012599501229368365,1.1990979415268423e-05,1.1990979415268423e-05
MAM02335c,Aminoacyl-tRNA biosynthesis;Artificial reactions;Protein assembly,2.408592424013909e-05,3.605917596069253e-05,1.197325172055344e-05,1.197325172055344e-05
MAM03063c,Aminoacyl-tRNA biosynthesis;Artificial reactions;Protein assembly,2.408592430212244e-05,3.605916937968467e-05,1.197324507756223e-05,1.197324507756223e-05
MAM01935e,Exchange/demand reactions;Transport reactions,8.55849152700857e-05,9.754261388676245e-05,1.195769861667675e-05,1.195769861667675e-05
MAM02017c,Ether lipid metabolism;Transport reactions,5.4867991642389265e-05,4.291641081848131e-05,-1.1951580823907953e-05,1.1951580823907953e-05
MAM00621m,Vitamin D metabolism,0.00017179852831257739,0.00015986592122152325,-1.1932607091054138e-05,1.1932607091054138e-05
MAM00357c,Vitamin E metabolism,0.0006366397709676671,0.0006485678194873925,1.1928048519725372e-05,1.1928048519725372e-05
MAM01006n,Transport reactions,0.00029611680791905584,0.000308005729636899,1.1888921717843155e-05,1.1888921717843155e-05
MAM00040m,Beta oxidation of even-chain fatty acids (mitochondrial),0.0010780711087968154,0.001066215342272289,-1.185576652452643e-05,1.185576652452643e-05
MAM02034c,Artificial reactions;Biopterin metabolism;Folate metabolism,8.979204162963656e-05,0.00010162812468088016,1.1836083051243603e-05,1.1836083051243603e-05
MAM01754n,Nucleotide metabolism;Transport reactions,4.960219225469816e-05,6.143085685886198e-05,1.182866460416382e-05,1.182866460416382e-05
MAM02724l,Protein degradation;Transport reactions,0.00019221804688509387,0.00020402349552393344,1.180544863883958e-05,1.180544863883958e-05
MAM02842e,Exchange/demand reactions;Transport reactions,3.842338137488938e-05,2.6664837507196346e-05,-1.1758543867693033e-05,1.1758543867693033e-05
MAM00166m,"Valine, leucine, and isoleucine metabolism",0.001036940362311117,0.001048681097095801,1.1740734784683937e-05,1.1740734784683937e-05
MAM02052r,Carnitine shuttle (endoplasmic reticular);Fatty acid activation (endoplasmic reticular);Formation and hydrolysis of cholesterol esters,0.0011020978197832415,0.0010903969436883395,-1.1700876094902042e-05,1.1700876094902042e-05
MAM02719m,Transport reactions;Tyrosine metabolism,2.1972176834227212e-05,3.3654234065446556e-05,1.1682057231219344e-05,1.1682057231219344e-05
MAM00343r,Carnitine shuttle (endoplasmic reticular);Fatty acid activation (endoplasmic reticular);Formation and hydrolysis of cholesterol esters,0.0010898571786537642,0.0010781918061003068,-1.1665372553457381e-05,1.1665372553457381e-05
MAM00585x,Leukotriene metabolism;Transport reactions,7.00133170154569e-05,5.8356490068088935e-05,-1.1656826947367968e-05,1.1656826947367968e-05
MAM01400m,Biotin metabolism,8.261057606356447e-05,7.096760766057854e-05,-1.1642968402985929e-05,1.1642968402985929e-05
MAM00256c,Leukotriene metabolism;Transport reactions,0.00010943494085138742,9.779464711405665e-05,-1.1640293737330768e-05,1.1640293737330768e-05
MAM01006c,Retinol metabolism;Transport reactions,0.0002920860901918742,0.00030372555190467254,1.163946171279834e-05,1.163946171279834e-05
MAM01769r,Fatty acid oxidation,0.0011092801862447063,0.0010976556214207685,-1.1624564823937847e-05,1.1624564823937847e-05
MAM02017x,Ether lipid metabolism;Transport reactions,5.336436017654757e-05,4.175036968607923e-05,-1.1613990490468336e-05,1.1613990490468336e-05
MAM01574m,Beta oxidation of unsaturated fatty acids (n-7) (mitochondrial),0.0010785216429862147,0.0010669212071813163,-1.160043580489831e-05,1.160043580489831e-05
MAM20002n,Retinol metabolism,0.00027413235765600487,0.0002857294910907567,1.1597133434751818e-05,1.1597133434751818e-05
MAM03395g,O-glycan metabolism;Transport reactions,0.00038585722795403377,0.000397448671329471,1.1591443375437254e-05,1.1591443375437254e-05
MAM00701m,Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial),0.0010878333904385162,0.0010762502623106998,-1.1583128127816422e-05,1.1583128127816422e-05
MAM02054e,Exchange/demand reactions;Transport reactions,0.0003972299976746277,0.0003856822058544063,-1.154779182022136e-05,1.154779182022136e-05
MAM02127n,Lysine metabolism,7.526777153840812e-05,6.374012782157283e-05,-1.1527643716835288e-05,1.1527643716835288e-05
MAM00012r,Carnitine shuttle (endoplasmic reticular);Fatty acid activation (endoplasmic reticular);Formation and hydrolysis of cholesterol esters,0.0010894915198976071,0.001077972820215516,-1.1518699682091203e-05,1.1518699682091203e-05
MAM03049m,Carnitine shuttle (mitochondrial),5.269354878775677e-05,6.420455809041875e-05,1.1511009302661979e-05,1.1511009302661979e-05
MAM00110r,Carnitine shuttle (endoplasmic reticular);Fatty acid activation (endoplasmic reticular);Formation and hydrolysis of cholesterol esters,0.0010903344505468217,0.0010788276345830286,-1.1506815963793163e-05,1.1506815963793163e-05
MAM02847n,Nucleotide metabolism;Transport reactions,4.674321213014988e-05,3.525697945531289e-05,-1.148623267483699e-05,1.148623267483699e-05
MAM02694c,Fatty acid activation (cytosolic);Transport reactions,0.0010739315920291926,0.0010624686021220321,-1.1462989907160426e-05,1.1462989907160426e-05
MAM00582r,Leukotriene metabolism;Transport reactions,0.0010635838836888143,0.0010521452466592033,-1.1438637029611036e-05,1.1438637029611036e-05
MAM02941r,Carnitine shuttle (endoplasmic reticular);Fatty acid activation (endoplasmic reticular);Fatty acid oxidation,0.0010744152171904898,0.0010629841007157236,-1.1431116474766145e-05,1.1431116474766145e-05
MAM03004r,Fatty acid oxidation,0.0011031146600379632,0.0010917140151877561,-1.1400644850207038e-05,1.1400644850207038e-05
MAM03076c,Aminoacyl-tRNA biosynthesis;Artificial reactions;Protein assembly,0.00014498854574214977,0.00015638723813722133,1.1398692395071564e-05,1.1398692395071564e-05
MAM02412c,Aminoacyl-tRNA biosynthesis;Artificial reactions;Protein assembly,0.0001449885605108267,0.00015638723836099502,1.1398677850168331e-05,1.1398677850168331e-05
MAM00662m,"Valine, leucine, and isoleucine metabolism",0.0010869357218040905,0.0010755483387153882,-1.1387383088702326e-05,1.1387383088702326e-05
MAM02107c,Fatty acid activation (cytosolic);Transport reactions,0.001057051356068902,0.0010456705646149128,-1.1380791453989222e-05,1.1380791453989222e-05
MAM02578r,Glycolysis / Gluconeogenesis,0.00011112445208129842,9.975451228926522e-05,-1.1369939792033208e-05,1.1369939792033208e-05
MAM00574c,Biopterin metabolism,0.00011210572671178206,0.00012347130298495686,1.1365576273174806e-05,1.1365576273174806e-05
MAM00867c,Fatty acid biosynthesis (even-chain),0.014631858244367675,0.0146432042498524,1.134600548472614e-05,1.134600548472614e-05
MAM00099m,Beta oxidation of unsaturated fatty acids (n-7) (mitochondrial);Fatty acid oxidation,0.0010821742829460327,0.001070838165269948,-1.1336117676084617e-05,1.1336117676084617e-05
MAM00134r,Carnitine shuttle (endoplasmic reticular);Fatty acid activation (endoplasmic reticular);Formation and hydrolysis of cholesterol esters,0.001104214397499401,0.0010928946048006634,-1.1319792698737683e-05,1.1319792698737683e-05
MAM00212n,Lysine metabolism,0.00023774181240358464,0.00022642756178315406,-1.1314250620430584e-05,1.1314250620430584e-05
