cell_line,panel_size,trial,topology_distortion,proteomics_distortion,delta_distortion
LE:CCRF-CEM,100,9,1.3278707713801945,1.4054267262927338,0.0775559549125393
LE:CCRF-CEM,100,10,1.3662222195190201,1.4141790926243856,0.04795687310536545
LE:CCRF-CEM,200,1,1.3359800291274317,1.414072510866657,0.07809248173922523
LE:CCRF-CEM,200,2,1.4039651011608965,1.3991184758734614,-0.004846625287435069
LE:CCRF-CEM,200,3,1.3676013120190929,1.414129279488677,0.04652796746958421
LE:CCRF-CEM,200,4,1.3819281001543302,1.4142029104297003,0.03227481027537005
LE:CCRF-CEM,200,5,1.397797570223133,1.397828709166146,3.1138943013209186e-05
LE:CCRF-CEM,200,6,1.386985533947269,1.393244284670832,0.006258750723562967
LE:CCRF-CEM,200,7,1.3983994186576936,1.4079672489412107,0.009567830283517154
LE:CCRF-CEM,200,8,1.3894706199963405,1.4141557993418141,0.02468517934547365
LE:CCRF-CEM,200,9,1.4127220490724184,1.4142123007356042,0.0014902516631858376
LE:CCRF-CEM,200,10,1.3334822953004573,1.3766554974662812,0.04317320216582399
LE:CCRF-CEM,500,1,1.4109709926403293,1.4141545556325448,0.0031835629922154496
LE:CCRF-CEM,500,2,1.3790437427482631,1.4139537870003478,0.03491004425208466
LE:CCRF-CEM,500,3,1.3781045863459005,1.4005099507510093,0.022405364405108763
LE:CCRF-CEM,500,4,1.3999148850858332,1.414211434242505,0.014296549156671778
LE:CCRF-CEM,500,5,1.412287959725721,1.4141996258697949,0.001911666144073898
LE:CCRF-CEM,500,6,1.412834746826905,1.413782262208719,0.0009475153818141457
LE:CCRF-CEM,500,7,1.3807270944923566,1.414200821100157,0.03347372660780046
LE:CCRF-CEM,500,8,1.4033093526399176,1.4060449354618247,0.002735582821907112
LE:CCRF-CEM,500,9,1.410881329838439,1.414081967085622,0.0032006372471828914
LE:CCRF-CEM,500,10,1.4025261830683482,1.411746802997603,0.009220619929254825
LE:HL-60(TB),50,1,1.2513609858123356,1.179263281757049,-0.0720977040552866
LE:HL-60(TB),50,2,1.268252131581552,1.2242910421822906,-0.043961089399261466
LE:HL-60(TB),50,3,1.199118790121586,1.1782684486839499,-0.0208503414376362
LE:HL-60(TB),50,4,1.293531886651604,1.2968313881035922,0.003299501451988318
LE:HL-60(TB),50,5,1.2502360347850485,1.3161333352574331,0.06589730047238462
LE:HL-60(TB),50,6,1.1492053939333033,1.1492765646809866,7.117074768325793e-05
LE:HL-60(TB),50,7,1.3117987039388845,1.2845859101137544,-0.02721279382513009
LE:HL-60(TB),50,8,1.2121997614119384,1.2396497729929759,0.027450011581037437
LE:HL-60(TB),50,9,1.123822429342085,1.1563602265938127,0.03253779725172756
LE:HL-60(TB),50,10,1.3102363010866873,1.3105652119809188,0.00032891089423148223
LE:HL-60(TB),100,1,1.3731220364891419,1.3710570765564103,-0.0020649599327315915
LE:HL-60(TB),100,2,1.3579483931825465,1.3704916151125937,0.0125432219300472
LE:HL-60(TB),100,3,1.4051718388078958,1.4067630694336712,0.001591230625775486
LE:HL-60(TB),100,4,1.40952823686787,1.3808138076145602,-0.028714429253309914
LE:HL-60(TB),100,5,1.3964574946078152,1.391841699873344,-0.004615794734471157
LE:HL-60(TB),100,6,1.3408875790847445,1.3456625094669807,0.004774930382236198
LE:HL-60(TB),100,7,1.3970627979588093,1.3950590356668562,-0.002003762291953093
LE:HL-60(TB),100,8,1.3564653440836334,1.346818993340332,-0.009646350743301335
LE:HL-60(TB),100,9,1.3235188943345,1.360815892741709,0.037296998407209125
LE:HL-60(TB),100,10,1.372226562364297,1.3714364847603242,-0.0007900776039728719
LE:HL-60(TB),200,1,1.4041709882722024,1.4056128045242058,0.0014418162520033473
LE:HL-60(TB),200,2,1.3891724645274959,1.3400836070526423,-0.04908885747485359
LE:HL-60(TB),200,3,1.4012920258302217,1.3951408115834898,-0.006151214246731929
LE:HL-60(TB),200,4,1.403385055051062,1.3916727065739076,-0.01171234847715441
LE:HL-60(TB),200,5,1.4075657815726623,1.3959909793351761,-0.011574802237486193
LE:HL-60(TB),200,6,1.3579130166543893,1.3813989359057346,0.023485919251345244
LE:HL-60(TB),200,7,1.4077389505553362,1.4068676184464528,-0.0008713321088833492
LE:HL-60(TB),200,8,1.3994697481944494,1.399136271764751,-0.0003334764296982762
LE:HL-60(TB),200,9,1.3535922034606205,1.4138297496467216,0.06023754618610111
LE:HL-60(TB),200,10,1.3825218167036692,1.3602128780306282,-0.022308938673041068
LE:HL-60(TB),500,1,1.4035202505772724,1.4069291430648452,0.003408892487572812
LE:HL-60(TB),500,2,1.4126245735898233,1.4136264103808618,0.0010018367910384907
LE:HL-60(TB),500,3,1.4115863121594487,1.4132021575789386,0.001615845419489892
LE:HL-60(TB),500,4,1.411091108802101,1.4137917657604515,0.0027006569583505335
LE:HL-60(TB),500,5,1.3387556386422,1.3411860847026151,0.0024304460604152034
LE:HL-60(TB),500,6,1.4102943183053385,1.409201936463614,-0.0010923818417245545
LE:HL-60(TB),500,7,1.4126991467027532,1.4130075322697828,0.00030838556702961206
LE:HL-60(TB),500,8,1.3958212194504245,1.3843208123456359,-0.011500407104788613
LE:HL-60(TB),500,9,1.4124657014225046,1.411661585892511,-0.0008041155299935987
LE:HL-60(TB),500,10,1.3289140269043265,1.3440383410167982,0.015124314112471726
LE:K-562,50,1,1.2009307923961663,1.3297594405788276,0.12882864818266127
LE:K-562,50,2,1.1425730680102513,1.1634044872127822,0.020831419202530954
LE:K-562,50,3,1.3160134915107826,1.218584421804628,-0.09742906970615461
LE:K-562,50,4,1.3031073869295289,1.301209635598503,-0.0018977513310258765
LE:K-562,50,5,1.3026705085969092,1.0873313129607651,-0.21533919563614412
LE:K-562,50,6,1.2858361393669717,1.3179307756261278,0.032094636259156095
LE:K-562,50,7,1.1224349527363249,1.0766725400982367,-0.04576241263808822
LE:K-562,50,8,1.2479321630731728,1.1983295906523561,-0.04960257242081667
LE:K-562,50,9,1.2853102296253214,1.2222932063316088,-0.06301702329371262
LE:K-562,50,10,1.288143672236188,1.1679494476181977,-0.12019422461799034
LE:K-562,100,1,1.3890001783017383,1.3176111884549895,-0.0713889898467488
LE:K-562,100,2,1.3889523216026485,1.3815020263513642,-0.007450295251284267
LE:K-562,100,3,1.334698789545077,1.2127882913683823,-0.12191049817669475
LE:K-562,100,4,1.351762699031967,1.3379764881549063,-0.013786210877060778
LE:K-562,100,5,1.3830684832976459,1.2595483499011344,-0.12352013339651147
LE:K-562,100,6,1.3993161658764581,1.2305511599663044,-0.16876500591015375
LE:K-562,100,7,1.3990398516325155,1.2947786841710576,-0.10426116746145797
LE:K-562,100,8,1.363757299838846,1.1960146766942314,-0.16774262314461463
LE:K-562,100,9,1.3872208383136124,1.1045665291542512,-0.2826543091593612
LE:K-562,100,10,1.4048462404956028,1.2604846593529035,-0.14436158114269926
LE:K-562,200,1,1.3980386165043235,1.3928967301740025,-0.005141886330320977
LE:K-562,200,2,1.3816271398079618,1.2667089867185373,-0.11491815308942455
LE:K-562,200,3,1.4022354858168329,1.2084151579164077,-0.19382032790042514
LE:K-562,200,4,1.4006230094742917,1.2625316231621162,-0.13809138631217555
LE:K-562,200,5,1.3987940928942775,1.3828020293376624,-0.015992063556615088
LE:K-562,200,6,,1.4084543655443345,
LE:K-562,200,7,1.4017770942839822,1.3633907904587543,-0.038386303825227897
LE:K-562,200,8,,1.051808932532636,
LE:K-562,200,9,1.4083492051787103,1.2439037673800255,-0.1644454377986848
LE:K-562,200,10,1.4019802722119223,1.4045256946609685,0.0025454224490462085
LE:K-562,500,1,1.3577776895085387,1.4133527522132874,0.05557506270474866
LE:K-562,500,2,1.4074148547389769,1.4117042332119103,0.004289378472933425
LE:K-562,500,3,1.410365197915134,1.3961066125390722,-0.014258585376061728
LE:K-562,500,4,1.3920731637965749,1.4137783948635974,0.02170523106702249
LE:K-562,500,5,1.3972215787450553,1.4102702498137156,0.013048671068660367
LE:K-562,500,6,1.4138841824947797,1.3986249900244743,-0.015259192470305383
LE:K-562,500,7,1.3967644647518227,1.3925418044738311,-0.004222660277991563
LE:K-562,500,8,1.359854173999027,1.2282791590036775,-0.13157501499534963
LE:K-562,500,9,1.4102322800057578,1.4112276462823181,0.0009953662765602722
LE:K-562,500,10,1.4097701805116827,1.4131903408841917,0.003420160372509029
LE:MOLT-4,50,1,1.3532441987901496,1.3464349865981986,-0.006809212191950964
LE:MOLT-4,50,2,1.2423462541864871,1.1907290020232877,-0.051617252163199456
LE:MOLT-4,50,3,1.3270593166486282,1.2892552862410993,-0.03780403040752889
LE:MOLT-4,50,4,1.3251585013079727,1.3621140145449842,0.036955513237011406
LE:MOLT-4,50,5,1.2780967155898366,1.2829879988727149,0.004891283282878245
LE:MOLT-4,50,6,1.2892579099320454,1.3183481890213706,0.029090279089325266
LE:MOLT-4,50,7,1.2776660597941134,1.2786902146302483,0.0010241548361349384
LE:MOLT-4,50,8,1.3470126975251284,1.3606533235024887,0.013640625977360266
LE:MOLT-4,50,9,1.2191115143681768,1.1972596295725946,-0.0218518847955822
LE:MOLT-4,50,10,1.2025953572742736,1.2875764539625432,0.08498109668826959
LE:MOLT-4,100,1,1.3975068032079605,1.4025812221988507,0.005074418990890228
LE:MOLT-4,100,2,1.364324193136953,1.3795665857232928,0.015242392586339859
LE:MOLT-4,100,3,1.359983276826985,1.3763115164767097,0.01632823964972463
LE:MOLT-4,100,4,1.3838146754300356,1.3884360618044127,0.0046213863743771455
LE:MOLT-4,100,5,1.3583449683260331,1.3674526191779648,0.009107650851931659
LE:MOLT-4,100,6,1.4116949199733182,1.4124810241941541,0.0007861042208359148
LE:MOLT-4,100,7,1.3897521495133593,1.3974857203194708,0.007733570806111478
LE:MOLT-4,100,8,1.358059169866113,1.3476780571205342,-0.010381112745578847
LE:MOLT-4,100,9,1.4104131373267281,1.4090670518799309,-0.0013460854467972627
LE:MOLT-4,100,10,1.352404233275178,1.3553854142298085,0.0029811809546305135
LE:MOLT-4,200,1,,1.4037336648556502,
LE:MOLT-4,200,2,1.3863041488384613,1.3752618389334907,-0.01104230990497057
LE:MOLT-4,200,3,1.3940655486315436,1.4041105677810812,0.010045019149537593
LE:MOLT-4,200,4,1.3987967292603245,1.400165959261044,0.0013692300007195346
LE:MOLT-4,200,5,1.363125616369333,1.3940209234508014,0.03089530708146837
LE:MOLT-4,200,6,1.3881431576274177,1.3987159961893656,0.010572838561947906
LE:MOLT-4,200,7,1.366274542359914,1.3667788937972782,0.0005043514373641589
LE:MOLT-4,200,8,1.345751018017658,1.348567869533697,0.002816851516038943
LE:MOLT-4,200,9,1.38398197794908,1.3658675193559857,-0.01811445859309435
LE:MOLT-4,200,10,1.3994333467547848,1.3769724467817905,-0.022460899972994275
LE:MOLT-4,500,1,1.36339538626767,1.3610525497844754,-0.0023428364831945547
LE:MOLT-4,500,2,1.4068594825531542,1.4107598741245913,0.0039003915714370674
LE:MOLT-4,500,3,1.3565442740999591,1.3565303830289868,-1.3891070972382735e-05
LE:MOLT-4,500,4,1.4104675244041285,1.409144429224882,-0.0013230951792464474
LE:MOLT-4,500,5,1.4096351264609732,1.4140267678333602,0.004391641372387012
LE:MOLT-4,500,6,1.412457369688488,1.4120446273402476,-0.00041274234824029143
LE:MOLT-4,500,7,1.4075090477946492,1.410190108224624,0.0026810604299747354
LE:MOLT-4,500,8,1.4102162212067382,1.4088496386607081,-0.0013665825460300596
LE:MOLT-4,500,9,1.3982636628179044,1.3954349803655746,-0.0028286824523298115
LE:MOLT-4,500,10,1.4119225860948823,1.4111847095265484,-0.0007378765683339061
LE:RPMI-8226,50,1,1.2015367140882856,1.202835413318053,0.0012986992297674416
LE:RPMI-8226,50,2,1.3094413130363118,1.3424672714678125,0.03302595843150069
LE:RPMI-8226,50,3,1.3484597374582765,1.3286837847643436,-0.019775952693932952
LE:RPMI-8226,50,4,1.3861814666018137,1.3898928858405397,0.003711419238725977
LE:RPMI-8226,50,5,1.2740286404798353,1.2929548962938122,0.01892625581397689
LE:RPMI-8226,50,6,1.2403379964892756,1.216338854298933,-0.023999142190342493
LE:RPMI-8226,50,7,1.3076381604712084,1.3236506705914286,0.016012510120220202
LE:RPMI-8226,50,8,1.2985274627740016,1.1891723919568895,-0.10935507081711204
LE:RPMI-8226,50,9,1.3102345128098467,1.3084628633385156,-0.001771649471331127
LE:RPMI-8226,50,10,1.2608337946358723,1.2472059105016668,-0.013627884134205459
LE:RPMI-8226,100,1,1.342178352721684,1.3556821239552221,0.013503771233538187
LE:RPMI-8226,100,2,1.399064557056851,1.3992179291338682,0.0001533720770172664
LE:RPMI-8226,100,3,1.3642450645438118,1.3982464623239186,0.0340013977801068
LE:RPMI-8226,100,4,1.3472137244717692,1.356548613013211,0.00933488854144171
LE:RPMI-8226,100,5,1.340759440827152,1.3201402611130468,-0.020619179714105096
LE:RPMI-8226,100,6,1.3851736458849395,1.3792497820234348,-0.005923863861504675
LE:RPMI-8226,100,7,1.3675981562775161,1.3713566670184125,0.0037585107408963925
LE:RPMI-8226,100,8,1.3911714153674841,1.3906549335818499,-0.0005164817856342374
LE:RPMI-8226,100,9,1.409330614097298,1.4123298930632806,0.0029992789659825103
LE:RPMI-8226,100,10,1.3954693657810082,1.3961336916790092,0.000664325898001028
LE:RPMI-8226,200,1,1.3987199231886325,1.409562334135675,0.010842410947042636
LE:RPMI-8226,200,2,1.3956386370732312,1.396595834397742,0.0009571973245108278
LE:RPMI-8226,200,3,1.4025618448670218,1.3924227585638085,-0.010139086303213363
LE:RPMI-8226,200,4,1.4014568192382375,1.3927630457338003,-0.00869377350443723
LE:RPMI-8226,200,5,1.3791350722774303,1.3636130955642718,-0.01552197671315847
LE:RPMI-8226,200,6,1.409126401334008,1.406509633527831,-0.002616767806176812
LE:RPMI-8226,200,7,1.3309136046073455,1.281434170634842,-0.04947943397250354
LE:RPMI-8226,200,8,,1.4100161495816717,
LE:RPMI-8226,200,9,1.3627691803558812,1.3785327445802416,0.015763564224360316
LE:RPMI-8226,200,10,1.4039131885102745,1.4071276700809967,0.0032144815707222385
LE:RPMI-8226,500,1,1.356964577726049,1.4026531649163152,0.04568858719026614
LE:RPMI-8226,500,2,1.4124110075118648,1.4133854309070908,0.0009744233952260206
LE:RPMI-8226,500,3,1.3845690993527737,1.3897661339292102,0.005197034576436499
LE:RPMI-8226,500,4,1.4125949108394833,1.4134244812479217,0.0008295704084384514
LE:RPMI-8226,500,5,1.4027328370775496,1.40186460298811,-0.0008682340894394791
LE:RPMI-8226,500,6,1.4120215130383067,1.4140352352978451,0.002013722259538442
LE:RPMI-8226,500,7,1.4077212110855828,1.4089703515753762,0.00124914048979341
LE:RPMI-8226,500,8,1.349384465846067,1.351026477461598,0.0016420116155311248
LE:RPMI-8226,500,9,1.4105584986276056,1.4108585452862712,0.0003000466586655648
LE:RPMI-8226,500,10,1.2621803384263144,1.2708578387017098,0.008677500275395378
LE:SR,50,1,1.2576172991173693,1.2558218834720394,-0.001795415645329923
LE:SR,50,2,1.2681941205100415,1.2423975724519272,-0.025796548058114377
LE:SR,50,3,1.377200713660533,1.3757370911810758,-0.001463622479457305
LE:SR,50,4,1.390783241937589,1.3182105417208614,-0.07257270021672757
LE:SR,50,5,1.2965574413624397,1.3133948634665618,0.01683742210412209
LE:SR,50,6,1.1712108893559396,1.2396699668281908,0.0684590774722511
LE:SR,50,7,1.2348953491431889,1.2050462116463452,-0.029849137496843703
LE:SR,50,8,1.3078393074884722,1.3042552537358316,-0.0035840537526405924
LE:SR,50,9,1.3421401518683849,1.287628299175293,-0.05451185269309189
LE:SR,50,10,1.3383521022786946,1.3262469546226316,-0.012105147656062965
LE:SR,100,1,1.378177525603102,1.362373977128373,-0.01580354847472898
LE:SR,100,2,1.367314143593503,1.3578046287602494,-0.009509514833253574
LE:SR,100,3,1.394676422961566,1.3926118809644923,-0.002064541997073732
LE:SR,100,4,1.366272690004584,1.3473971713474182,-0.018875518657165857
LE:SR,100,5,1.3481095435994708,1.3692019094577412,0.021092365858270457
LE:SR,100,6,1.2830746313008858,1.3009042866494862,0.01782965534860037
LE:SR,100,7,1.3552234203414821,1.3302616808563912,-0.02496173948509095
LE:SR,100,8,1.3722697306840614,1.3664751496977332,-0.005794580986328235
LE:SR,100,9,1.3773306871012747,1.3786940927573608,0.0013634056560860586
LE:SR,100,10,1.3164299938576385,1.326212662135796,0.009782668278157436
LE:SR,200,1,1.390863804071816,1.3914743028899854,0.000610498818169436
LE:SR,200,2,1.4050454734045799,1.4087017244247915,0.0036562510202116094
LE:SR,200,3,1.3587469540568526,1.3876196961761003,0.02887274211924762
LE:SR,200,4,1.3076656629784686,1.343470929059543,0.03580526608107437
LE:SR,200,5,1.390735290043357,1.4017327974590896,0.010997507415732688
LE:SR,200,6,1.4064420357093845,1.4054248909147207,-0.00101714479466386
LE:SR,200,7,1.4028830796370673,1.4020551437310216,-0.0008279359060456848
LE:SR,200,8,1.3873110000465616,1.3802898513553423,-0.007021148691219281
LE:SR,200,9,1.4090521617101355,1.404171637442052,-0.004880524268083386
LE:SR,200,10,1.3652479748107123,1.3834924961043824,0.018244521293670157
LE:SR,500,1,1.41244255986308,1.4137785422504316,0.001335982387351553
LE:SR,500,2,1.405149991031563,1.4076980077034307,0.002548016671867659
LE:SR,500,3,1.4076747448939282,1.410519092383781,0.0028443474898527388
LE:SR,500,4,1.3347415427243599,1.3303263179733207,-0.004415224751039171
LE:SR,500,5,1.4102009970897873,1.4126329003524252,0.002431903262637869
LE:SR,500,6,1.329342858034822,1.356884938652113,0.0275420806172908
LE:SR,500,7,1.3913854095239353,1.4132636659984383,0.021878256474503033
LE:SR,500,8,1.4123613193246891,1.4131383400439506,0.0007770207192614453
LE:SR,500,9,1.3564487688797502,1.3566877111639677,0.00023894228421750263
LE:SR,500,10,1.412329121634986,1.4123201833566335,-8.9382783525771e-06
ME:LOX IMVI,50,1,1.2969108118662298,1.298016250054925,0.0011054381886952402
ME:LOX IMVI,50,2,1.339049132601705,1.3532732840931494,0.014224151491444292
ME:LOX IMVI,50,3,1.3115876360528382,1.3045791332206118,-0.0070085028322264264
ME:LOX IMVI,50,4,1.3298654907328153,1.3438916364264946,0.014026145693679215
ME:LOX IMVI,50,5,1.2594540547472903,1.3380098685516513,0.07855581380436094
ME:LOX IMVI,50,6,1.2917886653715127,1.2920264018749095,0.00023773650339675712
ME:LOX IMVI,50,7,1.323731949411263,1.3163644976698785,-0.007367451741384423
ME:LOX IMVI,50,8,1.3637303855435576,1.3316675515589838,-0.03206283398457388
ME:LOX IMVI,50,9,1.2271132286448028,1.3534231523311864,0.1263099236863836
ME:LOX IMVI,50,10,1.305999449412527,1.3038342432933803,-0.002165206119146834
ME:LOX IMVI,100,1,1.3227646831267026,1.3222973051065263,-0.00046737802017626784
ME:LOX IMVI,100,2,1.4032953027447763,1.4056116051168108,0.0023163023720345066
ME:LOX IMVI,100,3,1.3434934323991319,1.3694455630339168,0.025952130634784965
ME:LOX IMVI,100,4,1.3723093517456904,1.3589457502428943,-0.01336360150279603
ME:LOX IMVI,100,5,1.3897831905726068,1.4036271864163903,0.013843995843783485
ME:LOX IMVI,100,6,1.4016427067758346,1.3955503588080955,-0.0060923479677390535
ME:LOX IMVI,100,7,1.3058518980309988,1.303363916562659,-0.0024879814683398394
ME:LOX IMVI,100,8,1.3820915429724938,1.3913477404259904,0.009256197453496595
ME:LOX IMVI,100,9,1.355668827469571,1.340943432932108,-0.014725394537463021
ME:LOX IMVI,100,10,1.3866714131952567,1.386460242549304,-0.000211170645952663
ME:LOX IMVI,200,1,1.3784616235942988,1.4021571322535502,0.023695508659251407
ME:LOX IMVI,200,2,1.4079655521213443,1.4050174286350368,-0.0029481234863075745
ME:LOX IMVI,200,3,1.3908047996378605,1.397946013583471,0.007141213945610403
ME:LOX IMVI,200,4,1.3659471192917008,1.4017848483597095,0.03583772906800875
ME:LOX IMVI,200,5,1.3890455632771403,1.4091986564543453,0.020153093177204928
ME:LOX IMVI,200,6,1.4008544872731945,1.398566000207471,-0.002288487065723599
ME:LOX IMVI,200,7,1.4078767689470395,1.397734781668039,-0.010141987279000508
ME:LOX IMVI,200,8,1.4137543655532976,1.413865084488291,0.00011071893499337015
ME:LOX IMVI,200,9,1.3746386802415398,1.3858844924707177,0.011245812229177865
ME:LOX IMVI,200,10,1.353311516875776,1.3553592066281566,0.002047689752380455
ME:LOX IMVI,500,1,1.3931620552848878,1.3943141677467157,0.0011521124618278922
ME:LOX IMVI,500,2,1.4085358316874599,1.409677538575261,0.0011417068878010195
ME:LOX IMVI,500,3,1.3643090221824155,1.4071465811060684,0.04283755892365293
ME:LOX IMVI,500,4,1.3690268000838344,1.3687037425257604,-0.0003230575580739359
ME:LOX IMVI,500,5,1.4010082695570127,1.4011523483578676,0.00014407880085487434
ME:LOX IMVI,500,6,1.3412922893706964,1.3429539137524094,0.0016616243817129117
ME:LOX IMVI,500,7,1.410738830445788,1.412870293437726,0.0021314629919380046
ME:LOX IMVI,500,8,1.34805812350688,1.3499549432060767,0.001896819699196639
ME:LOX IMVI,500,9,1.408697196475599,1.4116475060357039,0.002950309560104891
ME:LOX IMVI,500,10,1.4127048668688564,1.4136599714598104,0.0009551045909539368
ME:MALME-3M,50,1,1.2202589666627919,1.2408404597030571,0.020581493040265242
ME:MALME-3M,50,2,1.2948037781725106,1.2532139324995362,-0.04158984567297441
ME:MALME-3M,50,3,1.3378230743042665,1.346132832437806,0.008309758133539402
ME:MALME-3M,50,4,1.2154808161714246,1.2172205691881413,0.0017397530167166941
ME:MALME-3M,50,5,1.2396437804356664,1.3205457336888564,0.08090195325319005
ME:MALME-3M,50,6,1.3427555617703109,1.3573626109534132,0.014607049183102294
ME:MALME-3M,50,7,1.2505132522954459,1.2361323774288706,-0.014380874866575244
ME:MALME-3M,50,8,1.310702576626702,1.3424741238950022,0.031771547268300226
ME:MALME-3M,50,9,1.2587540080098976,1.2867350409547302,0.027981032944832673
ME:MALME-3M,50,10,1.2292060113611616,1.199657213459675,-0.029548797901486568
ME:MALME-3M,100,1,1.339591012765564,1.3350362372782092,-0.004554775487354723
ME:MALME-3M,100,2,1.3921306249565475,1.390743707955149,-0.00138691700139848
ME:MALME-3M,100,3,1.3677613439540797,1.3664844218834697,-0.0012769220706099205
ME:MALME-3M,100,4,1.4058854848715865,1.4037537732263485,-0.0021317116452379548
ME:MALME-3M,100,5,1.356761831988661,1.3337895615230702,-0.022972270465590805
ME:MALME-3M,100,6,1.403526871407423,1.4038404312662178,0.00031355985879488735
ME:MALME-3M,100,7,1.3918786876308857,1.387267198241973,-0.0046114893889126485
ME:MALME-3M,100,8,1.3712254710811347,1.3665919579028833,-0.004633513178251336
ME:MALME-3M,100,9,1.4081621396179114,1.4081016680921592,-6.047152575217041e-05
ME:MALME-3M,100,10,1.4089032069900111,1.4084665294166094,-0.00043667757340171143
ME:MALME-3M,200,1,1.3635262173641496,1.3343991181251964,-0.02912709923895318
ME:MALME-3M,200,2,1.4073040968490451,1.4097219677451245,0.002417870896079366
ME:MALME-3M,200,3,1.3947977145474653,1.4079285961103891,0.013130881562923857
ME:MALME-3M,200,4,1.3863017994671416,1.3204185164500561,-0.06588328301708546
ME:MALME-3M,200,5,1.389764977451912,1.4090266184292648,0.019261640977352723
ME:MALME-3M,200,6,1.3934740909862853,1.3950589041046733,0.0015848131183879843
ME:MALME-3M,200,7,1.3571370952350768,1.3934957890748432,0.03635869383976642
ME:MALME-3M,200,8,1.363187292978488,1.3743696077154217,0.011182314736933652
ME:MALME-3M,200,9,1.407400757912749,1.4106781447361258,0.00327738682337686
ME:MALME-3M,200,10,1.3801940351975301,1.4073979789620492,0.027203943764519067
ME:MALME-3M,500,1,1.3836940999763192,1.3831810500453914,-0.0005130499309278225
ME:MALME-3M,500,2,1.358606650169306,1.410401180607221,0.05179453043791504
ME:MALME-3M,500,3,1.4089171723371547,1.4068482639170927,-0.002068908420062021
ME:MALME-3M,500,4,1.4101801388286377,1.4116262923954443,0.0014461535668066627
ME:MALME-3M,500,5,1.3821364603527335,1.3838415880405792,0.0017051276878456978
ME:MALME-3M,500,6,1.4134698053988504,1.4135090580217387,3.9252622888286126e-05
ME:MALME-3M,500,7,1.4121878921765891,1.411380941787226,-0.0008069503893630703
ME:MALME-3M,500,8,1.4093021954311886,1.4098632442536734,0.0005610488224847554
ME:MALME-3M,500,9,1.4119368656614746,1.412056834250085,0.00011996858861040849
ME:MALME-3M,500,10,1.412636552959915,1.4134358319165188,0.0007992789566038105
ME:M14,50,1,1.351294803938875,1.3649307496717094,0.013635945732834331
ME:M14,50,2,1.2242818754713074,1.2348000351860389,0.010518159714731468
ME:M14,50,3,1.26068707811734,1.2869293740456536,0.026242295928313508
ME:M14,50,4,1.2923428969888895,1.3023634072323014,0.010020510243411884
ME:M14,50,5,1.276974675305447,1.332050631640745,0.05507595633529805
ME:M14,50,6,1.194709540575675,1.1424638662337556,-0.05224567434191929
ME:M14,50,7,1.2446535008902149,1.313873481698753,0.06921998080853808
ME:M14,50,8,1.3102038476650726,1.3429218838060963,0.032718036141023754
ME:M14,50,9,1.2365882370740917,1.2214955570108363,-0.01509268006325537
ME:M14,50,10,1.2351578832386023,1.2636617932341394,0.02850390999553709
ME:M14,100,1,1.3685805922787293,1.3553110973584568,-0.013269494920272518
ME:M14,100,2,1.3810182832592983,1.3746908926122032,-0.006327390647095088
ME:M14,100,3,1.3797671157103846,1.372985135562017,-0.006781980148367506
ME:M14,100,4,1.3134741010371145,1.3053452382791617,-0.00812886275795277
ME:M14,100,5,1.4013525977025363,1.399786302699834,-0.0015662950027022227
ME:M14,100,6,1.4027271407635267,1.401138254651337,-0.001588886112189769
ME:M14,100,7,1.3882484106557986,1.378834129056661,-0.009414281599137597
ME:M14,100,8,1.3407240010201311,1.3424144016226813,0.0016904006025502127
ME:M14,100,9,1.369949550698581,1.379925251263945,0.00997570056536401
ME:M14,100,10,1.3874574572592142,1.3881267580314274,0.0006693007722131661
ME:M14,200,1,1.3660712615463735,1.3951174958786519,0.029046234332278376
ME:M14,200,2,1.3944756853521862,1.383079942880308,-0.011395742471878245
ME:M14,200,3,1.399284327835183,1.388894869387418,-0.010389458447765065
ME:M14,200,4,1.3839493235783453,1.3973879451733842,0.013438621595038835
ME:M14,200,5,1.3873312373594608,1.3567575728292773,-0.03057366453018351
ME:M14,200,6,1.3749733517375935,1.375870492686034,0.0008971409484404003
ME:M14,200,7,,1.3996718348769002,
ME:M14,200,8,1.3854942951923706,1.387541476241309,0.002047181048938418
ME:M14,200,9,1.3159359267136774,1.2867178303255278,-0.02921809638814965
ME:M14,200,10,1.4033628192591967,1.39872129256778,-0.004641526691416598
ME:M14,500,1,1.3458655997015907,1.3543425312303279,0.008476931528737186
ME:M14,500,2,1.410722631789973,1.4110059754763722,0.0002833436863991512
ME:M14,500,3,1.4024555898881883,1.4101195447351877,0.007663954846999443
ME:M14,500,4,1.395643048001266,1.4112446183593323,0.015601570358066308
ME:M14,500,5,1.3938399249430393,1.3972388637346937,0.0033989387916544267
ME:M14,500,6,1.4096976102315113,1.413749937966726,0.004052327735214689
ME:M14,500,7,1.411331926959938,1.4122563517653515,0.0009244248054134374
ME:M14,500,8,1.3576021677493495,1.3576355877739958,3.3420024646346747e-05
ME:M14,500,9,1.4091916252239007,1.4091754660356393,-1.6159188261477553e-05
ME:M14,500,10,1.3460800344692718,1.3416277129025833,-0.004452321566688511
ME:SK-MEL-2,50,1,1.3138372404210936,1.3100996826983822,-0.0037375577227114487
ME:SK-MEL-2,50,2,1.3725948554586278,1.3756173050377511,0.003022449579123343
ME:SK-MEL-2,50,3,1.2806084826394668,1.2767816333797248,-0.003826849259741971
ME:SK-MEL-2,50,4,1.2567923319439054,1.2217507949066249,-0.035041537037280523
