cell_line,panel_size,trial,panel_type,distortion,geometry_aware_distortion,random_mean_distortion,advantage,n_valid_random_trials,nontrivial_full_rank
CNS:U251,50,2,random,1.3048452343968007,,,,,
CNS:U251,50,3,random,1.221933545871717,,,,,
CNS:U251,50,4,random,1.2516863173231378,,,,,
CNS:U251,50,5,random,1.2970870153827208,,,,,
CNS:U251,50,6,random,1.2516500392710823,,,,,
CNS:U251,50,7,random,1.271582628474564,,,,,
CNS:U251,50,8,random,1.349960404692226,,,,,
CNS:U251,50,9,random,1.2937879043901916,,,,,
CNS:U251,50,10,random,1.2371471511146044,,,,,
CNS:U251,50,0,geometry_aware,1.1094717083779966,,,,,
CNS:U251,50,-1,summary,,1.1094717083779966,1.271458204097518,0.1619864957195214,10.0,22.0
CNS:U251,100,1,random,1.3861481021950945,,,,,
CNS:U251,100,2,random,1.3964365197974156,,,,,
CNS:U251,100,3,random,1.3316152309634024,,,,,
CNS:U251,100,4,random,1.3944637929575652,,,,,
CNS:U251,100,5,random,1.3904740398858504,,,,,
CNS:U251,100,6,random,1.3431739298814536,,,,,
CNS:U251,100,7,random,1.3178585406864478,,,,,
CNS:U251,100,8,random,1.3963132807135703,,,,,
CNS:U251,100,9,random,1.3589488179563174,,,,,
CNS:U251,100,10,random,1.3907246852063104,,,,,
CNS:U251,100,0,geometry_aware,0.9918878404293401,,,,,
CNS:U251,100,-1,summary,,0.9918878404293401,1.3706156940243428,0.3787278535950027,10.0,22.0
CNS:U251,200,1,random,1.4122701240597353,,,,,
CNS:U251,200,2,random,1.3991010698072668,,,,,
CNS:U251,200,3,random,1.4094613438002037,,,,,
CNS:U251,200,4,random,1.4063001559005943,,,,,
CNS:U251,200,5,random,1.4113225898114077,,,,,
CNS:U251,200,6,random,1.412663104431612,,,,,
CNS:U251,200,7,random,1.409189302267358,,,,,
CNS:U251,200,8,random,1.397559838207791,,,,,
CNS:U251,200,9,random,1.4082408167325888,,,,,
CNS:U251,200,10,random,1.3990482407245302,,,,,
CNS:U251,200,0,geometry_aware,0.9633320335486925,,,,,
CNS:U251,200,-1,summary,,0.9633320335486925,1.4065156585743088,0.44318362502561637,10.0,22.0
CNS:U251,500,1,random,1.4116266531566923,,,,,
CNS:U251,500,2,random,1.4083849336457928,,,,,
CNS:U251,500,3,random,1.4008796155964438,,,,,
CNS:U251,500,4,random,1.3572665605884733,,,,,
CNS:U251,500,5,random,1.3649897817262475,,,,,
CNS:U251,500,6,random,1.414103650630764,,,,,
CNS:U251,500,7,random,1.4111859452352593,,,,,
CNS:U251,500,8,random,1.344016817412997,,,,,
CNS:U251,500,9,random,1.4045132873312083,,,,,
CNS:U251,500,10,random,1.4134266881342261,,,,,
CNS:U251,500,0,geometry_aware,0.837399858676555,,,,,
CNS:U251,500,-1,summary,,0.837399858676555,1.3930393933458105,0.5556395346692555,10.0,22.0
CO:COLO 205,50,1,random,1.3061677263187688,,,,,
CO:COLO 205,50,2,random,1.2375053746087838,,,,,
CO:COLO 205,50,3,random,1.2227358671320487,,,,,
CO:COLO 205,50,4,random,1.28246391812024,,,,,
CO:COLO 205,50,5,random,1.3008927105471035,,,,,
CO:COLO 205,50,6,random,1.2015085340473464,,,,,
CO:COLO 205,50,7,random,1.16604379555819,,,,,
CO:COLO 205,50,8,random,1.2901925055703363,,,,,
CO:COLO 205,50,9,random,1.29963000781382,,,,,
CO:COLO 205,50,10,random,1.2220453642750682,,,,,
CO:COLO 205,50,0,geometry_aware,1.1093697488625132,,,,,
CO:COLO 205,50,-1,summary,,1.1093697488625132,1.2529185803991705,0.14354883153665732,10.0,22.0
CO:COLO 205,100,1,random,1.3701061098532628,,,,,
CO:COLO 205,100,2,random,1.3789547487095055,,,,,
CO:COLO 205,100,3,random,1.3863337235338835,,,,,
CO:COLO 205,100,4,random,1.3961208660964002,,,,,
CO:COLO 205,100,5,random,1.3465297451380354,,,,,
CO:COLO 205,100,6,random,1.3951178392727388,,,,,
CO:COLO 205,100,7,random,1.3368232474517283,,,,,
CO:COLO 205,100,8,random,1.3436657914421197,,,,,
CO:COLO 205,100,9,random,1.3951842613560468,,,,,
CO:COLO 205,100,10,random,1.3607910604605082,,,,,
CO:COLO 205,100,0,geometry_aware,0.9903193683718826,,,,,
CO:COLO 205,100,-1,summary,,0.9903193683718826,1.370962739331423,0.3806433709595404,10.0,22.0
CO:COLO 205,200,1,random,1.3571998354353159,,,,,
CO:COLO 205,200,2,random,1.4116051866131152,,,,,
CO:COLO 205,200,3,random,1.3841571153062602,,,,,
CO:COLO 205,200,4,random,1.3460342911646455,,,,,
CO:COLO 205,200,5,random,1.371937925199,,,,,
CO:COLO 205,200,6,random,1.3991149531094362,,,,,
CO:COLO 205,200,7,random,1.391318195405713,,,,,
CO:COLO 205,200,8,random,1.40123777795156,,,,,
CO:COLO 205,200,9,random,1.3974527499111224,,,,,
CO:COLO 205,200,10,random,1.4012967660290525,,,,,
CO:COLO 205,200,0,geometry_aware,0.9630126359667536,,,,,
CO:COLO 205,200,-1,summary,,0.9630126359667536,1.386135479612522,0.42312284364576846,10.0,22.0
CO:COLO 205,500,1,random,1.4022227065374138,,,,,
CO:COLO 205,500,2,random,1.3977862444058395,,,,,
CO:COLO 205,500,3,random,1.3860409606117754,,,,,
CO:COLO 205,500,4,random,1.4042434985297905,,,,,
CO:COLO 205,500,5,random,1.4024141809424187,,,,,
CO:COLO 205,500,6,random,1.345386155533932,,,,,
CO:COLO 205,500,7,random,1.41365612734386,,,,,
CO:COLO 205,500,8,random,1.403198849135389,,,,,
CO:COLO 205,500,9,random,1.4126092995861577,,,,,
CO:COLO 205,500,10,random,1.4108110214978444,,,,,
CO:COLO 205,500,0,geometry_aware,0.8341804852938004,,,,,
CO:COLO 205,500,-1,summary,,0.8341804852938004,1.3978369044124421,0.5636564191186417,10.0,22.0
CO:HCC-2998,50,1,random,1.2490848603971683,,,,,
CO:HCC-2998,50,2,random,1.2801030350416835,,,,,
CO:HCC-2998,50,3,random,1.3450492406472914,,,,,
CO:HCC-2998,50,4,random,1.3660131647661848,,,,,
CO:HCC-2998,50,5,random,1.2383428019618363,,,,,
CO:HCC-2998,50,6,random,1.3230782058691508,,,,,
CO:HCC-2998,50,7,random,1.348348812853872,,,,,
CO:HCC-2998,50,8,random,1.2499441179896915,,,,,
CO:HCC-2998,50,9,random,1.2592281145745479,,,,,
CO:HCC-2998,50,10,random,1.319876602956357,,,,,
CO:HCC-2998,50,0,geometry_aware,1.1124385428697772,,,,,
CO:HCC-2998,50,-1,summary,,1.1124385428697772,1.2979068957057784,0.18546835283600127,10.0,22.0
CO:HCC-2998,100,1,random,1.359057434158368,,,,,
CO:HCC-2998,100,2,random,1.3236958015938907,,,,,
CO:HCC-2998,100,3,random,1.2690180909801405,,,,,
CO:HCC-2998,100,4,random,1.3270752541723567,,,,,
CO:HCC-2998,100,5,random,1.3044564504353542,,,,,
CO:HCC-2998,100,6,random,1.2774708518541682,,,,,
CO:HCC-2998,100,7,random,1.395042841203393,,,,,
CO:HCC-2998,100,8,random,1.3714156484829172,,,,,
CO:HCC-2998,100,9,random,1.38650610126702,,,,,
CO:HCC-2998,100,10,random,1.3866942632834376,,,,,
CO:HCC-2998,100,0,geometry_aware,0.9903095776420995,,,,,
CO:HCC-2998,100,-1,summary,,0.9903095776420995,1.3400432737431047,0.34973369610100524,10.0,22.0
CO:HCC-2998,200,1,random,1.3787682555420107,,,,,
CO:HCC-2998,200,2,random,1.32718662090678,,,,,
CO:HCC-2998,200,3,random,1.3978288517035535,,,,,
CO:HCC-2998,200,4,random,1.3971376280885432,,,,,
CO:HCC-2998,200,5,random,1.372862815518671,,,,,
CO:HCC-2998,200,6,random,1.4106026330632058,,,,,
CO:HCC-2998,200,7,random,1.4074103817064054,,,,,
CO:HCC-2998,200,8,random,1.4071898097516444,,,,,
CO:HCC-2998,200,9,random,1.387880085569894,,,,,
CO:HCC-2998,200,10,random,1.408279830962344,,,,,
CO:HCC-2998,200,0,geometry_aware,0.9638114658961023,,,,,
CO:HCC-2998,200,-1,summary,,0.9638114658961023,1.3895146912813052,0.4257032253852029,10.0,22.0
CO:HCC-2998,500,1,random,1.4123549443197114,,,,,
CO:HCC-2998,500,2,random,1.4056821019794004,,,,,
CO:HCC-2998,500,3,random,1.3926127172012013,,,,,
CO:HCC-2998,500,4,random,1.407406318648224,,,,,
CO:HCC-2998,500,5,random,1.4079293216584545,,,,,
CO:HCC-2998,500,6,random,1.361643630447588,,,,,
CO:HCC-2998,500,7,random,1.4109544050262104,,,,,
CO:HCC-2998,500,8,random,1.4011680413074759,,,,,
CO:HCC-2998,500,9,random,1.283900288675147,,,,,
CO:HCC-2998,500,10,random,1.4127049113737569,,,,,
CO:HCC-2998,500,0,geometry_aware,0.9346357032210025,,,,,
CO:HCC-2998,500,-1,summary,,0.9346357032210025,1.389635668063717,0.45499996484271443,10.0,22.0
CO:HCT-116,50,1,random,1.2506553563292662,,,,,
CO:HCT-116,50,2,random,1.241043621725069,,,,,
CO:HCT-116,50,3,random,1.3202417462287206,,,,,
CO:HCT-116,50,4,random,1.3714643067136714,,,,,
CO:HCT-116,50,5,random,1.1954221490831953,,,,,
CO:HCT-116,50,6,random,1.2402746791319796,,,,,
CO:HCT-116,50,7,random,1.3209807440851593,,,,,
CO:HCT-116,50,8,random,1.2502787230014545,,,,,
CO:HCT-116,50,9,random,1.341008662834332,,,,,
CO:HCT-116,50,10,random,1.3760877484323255,,,,,
CO:HCT-116,50,0,geometry_aware,1.1091538067062003,,,,,
CO:HCT-116,50,-1,summary,,1.1091538067062003,1.2907457737565173,0.181591967050317,10.0,15.0
CO:HCT-116,100,1,random,1.3920911042492128,,,,,
CO:HCT-116,100,2,random,1.4035873918057424,,,,,
CO:HCT-116,100,3,random,1.378707921368493,,,,,
CO:HCT-116,100,4,random,1.4113354871045785,,,,,
CO:HCT-116,100,5,random,1.2854411733476365,,,,,
CO:HCT-116,100,6,random,1.4073499753435776,,,,,
CO:HCT-116,100,7,random,1.4119720181235842,,,,,
CO:HCT-116,100,8,random,1.4008864743045955,,,,,
CO:HCT-116,100,9,random,1.3548537986704392,,,,,
CO:HCT-116,100,10,random,1.2999100532937216,,,,,
CO:HCT-116,100,0,geometry_aware,0.9883936148090736,,,,,
CO:HCT-116,100,-1,summary,,0.9883936148090736,1.374613539761158,0.38621992495208446,10.0,15.0
CO:HCT-116,200,1,random,1.4078505615108907,,,,,
CO:HCT-116,200,2,random,1.4088230456785638,,,,,
CO:HCT-116,200,3,random,1.3791632967851568,,,,,
CO:HCT-116,200,4,random,1.3997754744804114,,,,,
CO:HCT-116,200,5,random,1.4063502896382682,,,,,
CO:HCT-116,200,6,random,1.3938375342446494,,,,,
CO:HCT-116,200,7,random,1.3450682672861423,,,,,
CO:HCT-116,200,8,random,1.4035925949449537,,,,,
CO:HCT-116,200,9,random,1.397603184420473,,,,,
CO:HCT-116,200,10,random,1.4103600247032857,,,,,
CO:HCT-116,200,0,geometry_aware,0.9635469083708081,,,,,
CO:HCT-116,200,-1,summary,,0.9635469083708081,1.3952424273692796,0.4316955189984715,10.0,15.0
CO:HCT-116,500,1,random,1.3957919661409546,,,,,
CO:HCT-116,500,2,random,1.414122333403733,,,,,
CO:HCT-116,500,3,random,1.403506192146573,,,,,
CO:HCT-116,500,4,random,1.38119383195432,,,,,
CO:HCT-116,500,5,random,1.4134945141635715,,,,,
CO:HCT-116,500,6,random,1.4097149637978512,,,,,
CO:HCT-116,500,7,random,1.4136064427980848,,,,,
CO:HCT-116,500,8,random,1.4138118151393604,,,,,
CO:HCT-116,500,9,random,1.4093493920102356,,,,,
CO:HCT-116,500,10,random,1.4121029893386523,,,,,
CO:HCT-116,500,0,geometry_aware,0.8378549347601238,,,,,
CO:HCT-116,500,-1,summary,,0.8378549347601238,1.4066694440893337,0.5688145093292098,10.0,15.0
CO:HCT-15,50,1,random,1.369251568257812,,,,,
CO:HCT-15,50,2,random,1.3551685146663157,,,,,
CO:HCT-15,50,3,random,1.4003956086247924,,,,,
CO:HCT-15,50,4,random,1.3262236852358427,,,,,
CO:HCT-15,50,5,random,1.3926502096408468,,,,,
CO:HCT-15,50,6,random,1.0636747409497433,,,,,
CO:HCT-15,50,7,random,1.3952797022890449,,,,,
CO:HCT-15,50,8,random,1.3188116679224433,,,,,
CO:HCT-15,50,9,random,1.4123830097159522,,,,,
CO:HCT-15,50,10,random,1.4073098258814578,,,,,
CO:HCT-15,50,0,geometry_aware,1.4089418605832547,,,,,
CO:HCT-15,50,-1,summary,,1.4089418605832547,1.3441148533184248,-0.06482700726482982,10.0,2.0
CO:HCT-15,100,1,random,1.3814210794422723,,,,,
CO:HCT-15,100,2,random,1.4132147579830563,,,,,
CO:HCT-15,100,3,random,1.4017190063104334,,,,,
CO:HCT-15,100,4,random,1.4066848550676605,,,,,
CO:HCT-15,100,5,random,1.1263910320612587,,,,,
CO:HCT-15,100,6,random,1.3863873718315631,,,,,
CO:HCT-15,100,7,random,1.3337928345258527,,,,,
CO:HCT-15,100,8,random,1.3811324562873541,,,,,
CO:HCT-15,100,9,random,1.3114081482419546,,,,,
CO:HCT-15,100,10,random,1.4035235703371969,,,,,
CO:HCT-15,100,0,geometry_aware,1.410616843127965,,,,,
CO:HCT-15,100,-1,summary,,1.410616843127965,1.3545675112088602,-0.05604933191910488,10.0,2.0
CO:HCT-15,200,1,random,1.375695729059111,,,,,
CO:HCT-15,200,2,random,1.4025869188412086,,,,,
CO:HCT-15,200,3,random,1.4140995053573733,,,,,
CO:HCT-15,200,4,random,1.4081230514314234,,,,,
CO:HCT-15,200,5,random,1.408799163235838,,,,,
CO:HCT-15,200,6,random,1.4013889408782834,,,,,
CO:HCT-15,200,7,random,1.4092584138285795,,,,,
CO:HCT-15,200,8,random,1.3912497099565906,,,,,
CO:HCT-15,200,9,random,1.4141610894612355,,,,,
CO:HCT-15,200,10,random,1.4087418680047414,,,,,
CO:HCT-15,200,0,geometry_aware,1.411573116445809,,,,,
CO:HCT-15,200,-1,summary,,1.411573116445809,1.4034104390054383,-0.008162677440370691,10.0,2.0
CO:HCT-15,500,1,random,1.414177445669934,,,,,
CO:HCT-15,500,2,random,1.4141956428100892,,,,,
CO:HCT-15,500,3,random,1.4073986598645698,,,,,
CO:HCT-15,500,4,random,1.41398893617188,,,,,
CO:HCT-15,500,5,random,1.4141713047677629,,,,,
CO:HCT-15,500,6,random,1.4105249233452204,,,,,
CO:HCT-15,500,7,random,1.4141052494040285,,,,,
CO:HCT-15,500,8,random,1.4089739793095288,,,,,
CO:HCT-15,500,9,random,1.4069468332577253,,,,,
CO:HCT-15,500,10,random,1.413851197297389,,,,,
CO:HCT-15,500,0,geometry_aware,1.4140458249376473,,,,,
CO:HCT-15,500,-1,summary,,1.4140458249376473,1.4118334171898126,-0.0022124077478347104,10.0,2.0
CO:HT29,50,1,random,1.2546428204934512,,,,,
CO:HT29,50,2,random,1.2858218714829037,,,,,
CO:HT29,50,3,random,1.202299647696937,,,,,
CO:HT29,50,4,random,1.3372613425488975,,,,,
CO:HT29,50,5,random,1.276683970708924,,,,,
CO:HT29,50,6,random,1.3190025912576,,,,,
CO:HT29,50,7,random,1.3166920435107667,,,,,
CO:HT29,50,8,random,1.2278510709236103,,,,,
CO:HT29,50,9,random,1.2792091577486115,,,,,
CO:HT29,50,10,random,1.2553121462595347,,,,,
CO:HT29,50,0,geometry_aware,1.1091729540805813,,,,,
CO:HT29,50,-1,summary,,1.1091729540805813,1.2754776662631238,0.1663047121825425,10.0,22.0
CO:HT29,100,1,random,1.370530080026261,,,,,
CO:HT29,100,2,random,1.3998546534955476,,,,,
CO:HT29,100,3,random,1.3302957972903533,,,,,
CO:HT29,100,4,random,1.3653882564738002,,,,,
CO:HT29,100,5,random,1.3602305196876776,,,,,
CO:HT29,100,6,random,1.3919876215875573,,,,,
CO:HT29,100,7,random,1.2564165669876934,,,,,
CO:HT29,100,8,random,1.390037918287918,,,,,
CO:HT29,100,9,random,1.3233219948740023,,,,,
CO:HT29,100,10,random,1.3272200916452326,,,,,
CO:HT29,100,0,geometry_aware,0.9906321725585377,,,,,
CO:HT29,100,-1,summary,,0.9906321725585377,1.3515283500356043,0.3608961774770666,10.0,22.0
CO:HT29,200,1,random,1.3937817258161826,,,,,
CO:HT29,200,2,random,1.399726146918364,,,,,
CO:HT29,200,3,random,1.4019424106337213,,,,,
CO:HT29,200,4,random,1.4028270292905431,,,,,
CO:HT29,200,5,random,1.394216769877976,,,,,
CO:HT29,200,6,random,1.3769729390088223,,,,,
CO:HT29,200,7,random,1.4130255134991723,,,,,
CO:HT29,200,8,random,1.4095548102300397,,,,,
CO:HT29,200,9,random,1.4053289102379514,,,,,
CO:HT29,200,10,random,1.3988782645368498,,,,,
CO:HT29,200,0,geometry_aware,0.9636174305183617,,,,,
CO:HT29,200,-1,summary,,0.9636174305183617,1.3996254520049622,0.43600802148660056,10.0,22.0
CO:HT29,500,1,random,1.3844544344249237,,,,,
CO:HT29,500,2,random,1.406935042997504,,,,,
CO:HT29,500,3,random,1.4098127501725515,,,,,
CO:HT29,500,4,random,1.4092833238339495,,,,,
CO:HT29,500,5,random,1.4127094599122265,,,,,
CO:HT29,500,6,random,1.4125758864031832,,,,,
CO:HT29,500,7,random,1.4113372674243196,,,,,
CO:HT29,500,8,random,1.4120200684583235,,,,,
CO:HT29,500,9,random,1.3506572282910998,,,,,
CO:HT29,500,10,random,1.4123658626660613,,,,,
CO:HT29,500,0,geometry_aware,0.8347492515806849,,,,,
CO:HT29,500,-1,summary,,0.8347492515806849,1.4022151324584142,0.5674658808777293,10.0,22.0
CO:KM12,50,1,random,1.2121625269763183,,,,,
CO:KM12,50,2,random,1.2380340717634228,,,,,
CO:KM12,50,3,random,1.3322025259154904,,,,,
CO:KM12,50,4,random,1.3386787521558778,,,,,
CO:KM12,50,5,random,1.2890965152605591,,,,,
CO:KM12,50,6,random,1.3035990012213332,,,,,
CO:KM12,50,7,random,1.3000926203164362,,,,,
CO:KM12,50,8,random,1.2308311338869002,,,,,
CO:KM12,50,9,random,1.359117033824115,,,,,
CO:KM12,50,10,random,1.3207912658672682,,,,,
CO:KM12,50,0,geometry_aware,1.1095333935810225,,,,,
CO:KM12,50,-1,summary,,1.1095333935810225,1.292460544718772,0.1829271511377495,10.0,22.0
CO:KM12,100,1,random,1.3949413813268887,,,,,
CO:KM12,100,2,random,1.39366607389812,,,,,
CO:KM12,100,3,random,1.393840733577957,,,,,
CO:KM12,100,4,random,1.320326851260962,,,,,
CO:KM12,100,5,random,1.407097268640193,,,,,
CO:KM12,100,6,random,1.3977507188289957,,,,,
CO:KM12,100,7,random,1.4120105696285714,,,,,
CO:KM12,100,8,random,1.333478596069955,,,,,
CO:KM12,100,9,random,1.3758637959986582,,,,,
CO:KM12,100,10,random,1.3198520173629862,,,,,
CO:KM12,100,0,geometry_aware,0.9910800508133933,,,,,
CO:KM12,100,-1,summary,,0.9910800508133933,1.3748828006593288,0.38380274984593543,10.0,22.0
CO:KM12,200,1,random,1.4068536893391859,,,,,
CO:KM12,200,2,random,1.405174353210438,,,,,
CO:KM12,200,3,random,1.4050452366551565,,,,,
CO:KM12,200,4,random,1.406531353498808,,,,,
CO:KM12,200,5,random,1.3988909830897895,,,,,
CO:KM12,200,6,random,1.4092007448557797,,,,,
CO:KM12,200,7,random,1.3968064386716463,,,,,
CO:KM12,200,8,random,1.39478279707665,,,,,
CO:KM12,200,9,random,1.4115206064355097,,,,,
CO:KM12,200,10,random,1.4116581648989084,,,,,
CO:KM12,200,0,geometry_aware,0.9633794444482844,,,,,
CO:KM12,200,-1,summary,,0.9633794444482844,1.404646436773187,0.44126699232490263,10.0,22.0
CO:KM12,500,1,random,1.4102677898944105,,,,,
CO:KM12,500,2,random,1.4067509914090301,,,,,
CO:KM12,500,3,random,1.407750882012598,,,,,
CO:KM12,500,4,random,1.4117768958204175,,,,,
CO:KM12,500,5,random,1.4127044811744356,,,,,
CO:KM12,500,6,random,1.40935380479543,,,,,
CO:KM12,500,7,random,1.4126681821567768,,,,,
CO:KM12,500,8,random,1.4122489526686244,,,,,
CO:KM12,500,9,random,1.4121410375462868,,,,,
CO:KM12,500,10,random,1.4135594273452705,,,,,
CO:KM12,500,0,geometry_aware,0.836620451758989,,,,,
CO:KM12,500,-1,summary,,0.836620451758989,1.4109222444823282,0.5743017927233391,10.0,22.0
CO:SW-620,50,1,random,1.2531708823626277,,,,,
CO:SW-620,50,2,random,1.2126964561379874,,,,,
CO:SW-620,50,3,random,1.3270570988138009,,,,,
CO:SW-620,50,4,random,1.269178507683257,,,,,
CO:SW-620,50,5,random,1.3334035075713362,,,,,
CO:SW-620,50,6,random,1.2758294867703541,,,,,
CO:SW-620,50,7,random,1.2479855415397254,,,,,
CO:SW-620,50,8,random,1.3601689560811496,,,,,
CO:SW-620,50,9,random,1.3223364249341778,,,,,
CO:SW-620,50,10,random,1.1815044531439978,,,,,
CO:SW-620,50,0,geometry_aware,1.108894700071323,,,,,
CO:SW-620,50,-1,summary,,1.108894700071323,1.2783331315038413,0.16943843143251835,10.0,22.0
CO:SW-620,100,1,random,1.3887573929934056,,,,,
CO:SW-620,100,2,random,1.4041671614085782,,,,,
CO:SW-620,100,3,random,1.3422451606567463,,,,,
CO:SW-620,100,4,random,1.2620517078045668,,,,,
CO:SW-620,100,5,random,1.3851520032606288,,,,,
CO:SW-620,100,6,random,1.3274682892551073,,,,,
CO:SW-620,100,7,random,1.3219398567234044,,,,,
CO:SW-620,100,8,random,1.402354657498547,,,,,
CO:SW-620,100,9,random,1.406944248985384,,,,,
CO:SW-620,100,10,random,1.3206322570508036,,,,,
CO:SW-620,100,0,geometry_aware,0.9888184814715182,,,,,
CO:SW-620,100,-1,summary,,0.9888184814715182,1.3561712735637175,0.3673527920921993,10.0,22.0
CO:SW-620,200,1,random,1.3737594839758742,,,,,
CO:SW-620,200,2,random,1.4109661627264238,,,,,
CO:SW-620,200,3,random,1.4058200617996872,,,,,
CO:SW-620,200,4,random,1.4014772423863306,,,,,
CO:SW-620,200,5,random,1.408532229884575,,,,,
CO:SW-620,200,6,random,1.399917347942806,,,,,
CO:SW-620,200,7,random,1.3776282096755783,,,,,
CO:SW-620,200,8,random,1.4009017104002592,,,,,
CO:SW-620,200,9,random,1.4021574456021941,,,,,
CO:SW-620,200,10,random,1.4102187136598543,,,,,
CO:SW-620,200,0,geometry_aware,0.9640442929563936,,,,,
CO:SW-620,200,-1,summary,,0.9640442929563936,1.3991378608053584,0.4350935678489648,10.0,22.0
CO:SW-620,500,1,random,1.4133507681217383,,,,,
CO:SW-620,500,2,random,1.357600671981665,,,,,
CO:SW-620,500,3,random,1.4011251156679556,,,,,
CO:SW-620,500,4,random,1.4112274886505547,,,,,
CO:SW-620,500,5,random,1.4025742395787053,,,,,
CO:SW-620,500,6,random,1.412927854881087,,,,,
CO:SW-620,500,7,random,1.4080084468477694,,,,,
CO:SW-620,500,8,random,1.4027462238659216,,,,,
CO:SW-620,500,9,random,1.4106886778965642,,,,,
CO:SW-620,500,10,random,1.3981973906031562,,,,,
CO:SW-620,500,0,geometry_aware,0.9379342309262169,,,,,
CO:SW-620,500,-1,summary,,0.9379342309262169,1.4018446878095117,0.4639104568832948,10.0,22.0
LE:CCRF-CEM,50,1,random,1.3428429267418145,,,,,
LE:CCRF-CEM,50,2,random,1.2514405274967275,,,,,
LE:CCRF-CEM,50,3,random,1.3067448235308328,,,,,
LE:CCRF-CEM,50,4,random,1.3050565358878925,,,,,
LE:CCRF-CEM,50,5,random,1.2744632260446978,,,,,
LE:CCRF-CEM,50,6,random,1.2944920697908726,,,,,
LE:CCRF-CEM,50,7,random,1.2993726725581471,,,,,
LE:CCRF-CEM,50,8,random,1.3481501926538202,,,,,
LE:CCRF-CEM,50,9,random,1.2266725921373658,,,,,
LE:CCRF-CEM,50,10,random,1.3392035471068415,,,,,
LE:CCRF-CEM,50,0,geometry_aware,1.1090692640346784,,,,,
LE:CCRF-CEM,50,-1,summary,,1.1090692640346784,1.298843911394901,0.18977464736022265,10.0,22.0
LE:CCRF-CEM,100,1,random,1.3778580964896086,,,,,
LE:CCRF-CEM,100,2,random,1.3891444367341654,,,,,
LE:CCRF-CEM,100,3,random,1.2298184161567278,,,,,
LE:CCRF-CEM,100,4,random,1.3529966324584892,,,,,
LE:CCRF-CEM,100,5,random,1.2350598792497998,,,,,
LE:CCRF-CEM,100,6,random,1.4102243565264612,,,,,
LE:CCRF-CEM,100,7,random,1.3984787187189953,,,,,
LE:CCRF-CEM,100,8,random,1.3522561776988178,,,,,
LE:CCRF-CEM,100,9,random,1.3281613230011404,,,,,
LE:CCRF-CEM,100,10,random,1.3922258179096707,,,,,
LE:CCRF-CEM,100,0,geometry_aware,0.9891967665428164,,,,,
LE:CCRF-CEM,100,-1,summary,,0.9891967665428164,1.3466223854943875,0.3574256189515711,10.0,22.0
LE:CCRF-CEM,200,1,random,1.4062900338948223,,,,,
LE:CCRF-CEM,200,2,random,1.400146011716444,,,,,
LE:CCRF-CEM,200,3,random,1.3885369278272854,,,,,
LE:CCRF-CEM,200,4,random,1.3609900227512357,,,,,
LE:CCRF-CEM,200,5,random,1.4061654150117706,,,,,
LE:CCRF-CEM,200,6,random,1.3486659124243614,,,,,
LE:CCRF-CEM,200,7,random,1.3937580111391066,,,,,
LE:CCRF-CEM,200,8,random,1.381472822854304,,,,,
LE:CCRF-CEM,200,9,random,1.3986949518753908,,,,,
LE:CCRF-CEM,200,10,random,1.3943963016304446,,,,,
LE:CCRF-CEM,200,0,geometry_aware,0.9640554670103392,,,,,
LE:CCRF-CEM,200,-1,summary,,0.9640554670103392,1.3879116411125163,0.42385617410217713,10.0,22.0
LE:CCRF-CEM,500,1,random,1.409671891974396,,,,,
LE:CCRF-CEM,500,2,random,1.4074816582361216,,,,,
LE:CCRF-CEM,500,3,random,1.4094086766514555,,,,,
LE:CCRF-CEM,500,4,random,1.409437468609005,,,,,
LE:CCRF-CEM,500,5,random,1.4129081327587611,,,,,
LE:CCRF-CEM,500,6,random,1.410680965380087,,,,,
LE:CCRF-CEM,500,7,random,1.4077025856972012,,,,,
LE:CCRF-CEM,500,8,random,1.39962674304096,,,,,
LE:CCRF-CEM,500,9,random,1.4075979336121118,,,,,
LE:CCRF-CEM,500,10,random,1.4121378490990042,,,,,
LE:CCRF-CEM,500,0,geometry_aware,0.8379865876781177,,,,,
LE:CCRF-CEM,500,-1,summary,,0.8379865876781177,1.4086653905059103,0.5706788028277926,10.0,22.0
LE:HL-60(TB),50,1,random,1.3480200722113662,,,,,
LE:HL-60(TB),50,2,random,1.2302505404702695,,,,,
LE:HL-60(TB),50,3,random,1.1730408733114197,,,,,
LE:HL-60(TB),50,4,random,1.2300191021512392,,,,,
LE:HL-60(TB),50,5,random,1.2178119931048992,,,,,
LE:HL-60(TB),50,6,random,1.2470912169767545,,,,,
LE:HL-60(TB),50,7,random,1.2897235845781398,,,,,
LE:HL-60(TB),50,8,random,1.2939107071989193,,,,,
LE:HL-60(TB),50,9,random,1.1891135399308252,,,,,
LE:HL-60(TB),50,10,random,1.293483669352577,,,,,
LE:HL-60(TB),50,0,geometry_aware,1.1083802955097577,,,,,
LE:HL-60(TB),50,-1,summary,,1.1083802955097577,1.251246529928641,0.14286623441888335,10.0,22.0
LE:HL-60(TB),100,1,random,1.370895630110884,,,,,
LE:HL-60(TB),100,2,random,1.3614451645686065,,,,,
LE:HL-60(TB),100,3,random,1.3895239649167428,,,,,
LE:HL-60(TB),100,4,random,1.3994290354378804,,,,,
LE:HL-60(TB),100,5,random,1.3291843774808976,,,,,
LE:HL-60(TB),100,6,random,1.3012688353303519,,,,,
LE:HL-60(TB),100,7,random,1.35417559932935,,,,,
