cell_line,n_eigs_total,n_eigs_nontrivial,spectral_l2_to_topology,spectral_rel_l2_to_topology,subspace_distance_to_topology,eig_1,eig_2,eig_3,eig_4,eig_5,eig_6,eig_7,eig_8,eig_9,eig_10,eig_11,eig_12,eig_13,eig_14,eig_15,eig_16,eig_17,eig_18,eig_19,eig_20,eig_21,eig_22,eig_23,eig_24,eig_25,eig_26,eig_27,eig_28,eig_29,eig_30,eig_31,eig_32,eig_33,eig_34,eig_35,eig_36,eig_37,eig_38,eig_39,eig_40,eig_41,eig_42,eig_43,eig_44,eig_45,eig_46,eig_47,eig_48,eig_49,eig_50,eig_nontrivial_1,eig_nontrivial_2,eig_nontrivial_3,eig_nontrivial_4,eig_nontrivial_5,eig_nontrivial_6,eig_nontrivial_7,eig_nontrivial_8,eig_nontrivial_9,eig_nontrivial_10,eig_nontrivial_11,eig_nontrivial_12,eig_nontrivial_13,eig_nontrivial_14,eig_nontrivial_15,eig_nontrivial_16,eig_nontrivial_17,eig_nontrivial_18,eig_nontrivial_19,eig_nontrivial_20,eig_nontrivial_21,eig_nontrivial_22,eig_nontrivial_23,eig_nontrivial_24,eig_nontrivial_25,eig_nontrivial_26,eig_nontrivial_27,eig_nontrivial_28,eig_nontrivial_29,eig_nontrivial_30,eig_nontrivial_31,eig_nontrivial_32,eig_nontrivial_33,eig_nontrivial_34,eig_nontrivial_35,eig_nontrivial_36,eig_nontrivial_37,eig_nontrivial_38,eig_nontrivial_39,eig_nontrivial_40,eig_nontrivial_41,eig_nontrivial_42,eig_nontrivial_43,eig_nontrivial_44,eig_nontrivial_45,eig_nontrivial_46,eig_nontrivial_47,eig_nontrivial_48,eig_nontrivial_49,eig_nontrivial_50
ME:SK-MEL-2,50,15,7.3349487050574504,7.3349487050574504,3.577365925711007e-08,-7.308072380894171e-10,-1.6367477616568028e-10,-7.222838763177274e-11,-6.197089125496366e-11,-3.5887981185444597e-11,-2.6566010784441485e-11,-2.0613886601373102e-11,-1.9443856409933485e-11,-1.629174846786742e-11,-1.2575110291718379e-11,-1.0175329911879354e-11,-9.550260362807365e-12,-5.187712957236031e-12,-5.05394466240091e-12,-3.773668226861315e-12,-1.920288120139599e-12,-1.386994143669218e-12,-5.84395311547907e-13,5.306966346409203e-14,3.6636878697916125e-13,6.83290704290955e-13,1.3965781520608109e-12,2.5120625387784964e-12,2.9168332517110623e-12,3.786840456552858e-12,4.581894949172091e-12,1.0545965088617354e-11,1.1998158285582601e-11,1.3332575711857975e-11,2.3073683399045877e-11,3.871591461594888e-11,4.1177341321852606e-11,6.206975715740762e-11,9.817813730506227e-11,7.57518095207679e-10,9.068216657636031e-05,0.0007467567673043382,0.0012722974450543765,0.0029164066584986053,0.0040691707653857405,0.005195471508150827,0.006450370053373133,0.006664478128916847,0.006698689506972087,0.006944809526581493,0.00750795204483227,0.0075910660640352325,0.008250920215558535,0.00850447533044116,0.009168997683029662,9.068216657636031e-05,0.0007467567673043382,0.0012722974450543765,0.0029164066584986053,0.0040691707653857405,0.005195471508150827,0.006450370053373133,0.006664478128916847,0.006698689506972087,0.006944809526581493,0.00750795204483227,0.0075910660640352325,0.008250920215558535,0.00850447533044116,0.009168997683029662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ME:SK-MEL-28,50,22,7.310826426304698,7.310826426304698,5.164817429292867e-08,-1.8983344974362205e-09,-1.392767170311452e-10,-7.271615286904426e-11,-5.85126990940545e-11,-2.1913933734578513e-11,-1.7989034768088955e-11,-1.2333976559270737e-11,-9.943860256153743e-12,-4.223274358808489e-12,-3.2658255169192713e-12,-2.6217477489117944e-12,-6.484340652314693e-13,-5.399510455720777e-13,1.1346110953980998e-12,2.3591640116059007e-12,4.131504911949156e-12,4.6130357156783444e-12,5.720244726026627e-12,7.471443047037639e-12,8.940485125234071e-12,1.1295176708010779e-11,2.2265902880139188e-11,4.3624324462597334e-11,5.581477416209159e-11,5.90822911157151e-11,8.18827286519757e-11,1.3706505598749547e-10,2.0291232355929174e-09,9.074735095680067e-05,0.0007445477225147955,0.0012757129948427206,0.002899673536029786,0.004124812645932635,0.00520429603768699,0.006480793856072046,0.006707266627256075,0.00673399795028011,0.006976888708120372,0.007488998668090493,0.007588143410591498,0.008272419870855531,0.008623122901604085,0.009208195857701804,0.014231316267796033,0.01434175019879429,0.014670847377749506,0.014811234150857642,0.01836539141797386,0.01867615897307312,0.019369521802378862,9.074735095680067e-05,0.0007445477225147955,0.0012757129948427206,0.002899673536029786,0.004124812645932635,0.00520429603768699,0.006480793856072046,0.006707266627256075,0.00673399795028011,0.006976888708120372,0.007488998668090493,0.007588143410591498,0.008272419870855531,0.008623122901604085,0.009208195857701804,0.014231316267796033,0.01434175019879429,0.014670847377749506,0.014811234150857642,0.01836539141797386,0.01867615897307312,0.019369521802378862,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ME:SK-MEL-5,50,15,7.344377331120072,7.344377331120072,3.959486771787368e-08,-1.840131855050664e-09,-5.224677195465573e-10,-1.1416597108329131e-10,-4.049889671666959e-11,-2.774263623190644e-11,-1.7847556006873877e-11,-9.056676239581167e-12,-6.100866177267267e-12,-6.010621132214976e-12,-5.06201042183279e-12,-4.995603025215525e-12,-3.402020866080137e-12,-2.9126671777582325e-12,-1.960183236430005e-12,-8.64033318634036e-13,-6.824452027792693e-13,-3.9509538761299534e-13,-2.649140943503797e-14,1.48684612798905e-13,5.814072774655912e-13,1.4246700336378176e-12,1.711557829600814e-12,2.233973653308942e-12,3.767146723688761e-12,4.009949856431487e-12,9.244034099927141e-12,1.1491249087263594e-11,2.658429257436888e-11,2.7075497253297234e-11,5.1714436362761476e-11,6.178849833583626e-11,1.5079525094699366e-10,2.1433017888966305e-10,5.54107383796674e-10,1.907924910562412e-09,9.067207158661726e-05,0.000747618034325505,0.0012925477750272967,0.0029409319708467822,0.004029314394958971,0.005197982075798957,0.006448402974758736,0.006682146169774829,0.006701899774940476,0.006928104843965085,0.0075130456264201435,0.0075737215108656305,0.00819688571661993,0.008587155485881433,0.009206646763213058,9.067207158661726e-05,0.000747618034325505,0.0012925477750272967,0.0029409319708467822,0.004029314394958971,0.005197982075798957,0.006448402974758736,0.006682146169774829,0.006701899774940476,0.006928104843965085,0.0075130456264201435,0.0075737215108656305,0.00819688571661993,0.008587155485881433,0.009206646763213058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ME:UACC-257,50,22,7.322519279797978,7.322519279797978,5.265055336156621e-08,-6.932384555034051e-09,-3.0858371396081784e-10,-1.1346600865640415e-10,-1.1010768532560607e-10,-9.004954042905831e-11,-6.642505383897771e-11,-5.934410737340814e-11,-4.335401680125202e-11,-2.5523173621789207e-11,-2.018377522408632e-11,-1.177999206156393e-11,-6.874875628092199e-12,-5.065814805940878e-12,-2.3905213339435807e-12,-1.6472846171974517e-12,1.6932879794498423e-13,3.761644316348234e-13,4.454338197660938e-12,6.913951941349417e-12,7.587454360006955e-12,1.2972001727992732e-11,1.561333447784325e-11,1.664947579761364e-11,2.924767330723336e-11,4.216485284026534e-11,6.056073352490258e-11,9.138077822917496e-11,6.654592654575949e-09,9.070146387061176e-05,0.0007456205222824067,0.0012705405953643838,0.0029190868031117173,0.0041017389178433054,0.005195652016065897,0.006388145820086284,0.006567322601872537,0.006699872606416785,0.00694169410443514,0.0074971750138361866,0.007581044721529709,0.008235484097480152,0.008603819743866113,0.009202857093715695,0.014232578132329206,0.014334968251189758,0.014561632898855334,0.014607553993147367,0.017988923649440516,0.018465548961885403,0.019280711295962042,9.070146387061176e-05,0.0007456205222824067,0.0012705405953643838,0.0029190868031117173,0.0041017389178433054,0.005195652016065897,0.006388145820086284,0.006567322601872537,0.006699872606416785,0.00694169410443514,0.0074971750138361866,0.007581044721529709,0.008235484097480152,0.008603819743866113,0.009202857093715695,0.014232578132329206,0.014334968251189758,0.014561632898855334,0.014607553993147367,0.017988923649440516,0.018465548961885403,0.019280711295962042,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ME:UACC-62,50,22,7.28706033497058,7.28706033497058,2.7661064216921716e-08,-3.0385864534834524e-09,-3.189611790291834e-10,-1.642899645807553e-10,-1.359574445348533e-10,-1.1381471583065111e-10,-5.53750266669463e-11,-3.803181390421486e-11,-2.298377972860012e-11,-1.0647432778119678e-11,-8.359084827319965e-12,-3.414256372199706e-12,-2.281058886699147e-12,-1.7838289981426947e-12,-1.5396843413943706e-12,-6.012691700866407e-13,-5.364090248372033e-16,3.8961569430798204e-13,1.8401536398164955e-12,4.020219812432557e-12,7.47791615413572e-12,1.2386752444603667e-11,3.118024718626322e-11,5.4613264689122414e-11,1.0475401847494757e-10,1.2018355745552298e-10,1.5859730771782075e-10,3.4448100508189736e-10,2.7898699152197233e-09,9.069476516365578e-05,0.0007423873514188558,0.0012851673402277449,0.002911233333050966,0.004056941038291487,0.005193854293252163,0.006435619986582952,0.006689573123156265,0.006700947158660572,0.0069181038684956045,0.007494643069898703,0.007608130398245461,0.008280065364711514,0.008637278274743915,0.009218624081996245,0.014253592655194332,0.014377619413118882,0.01461600557332901,0.014694360382721636,0.018495427385647197,0.018669110420627005,0.019229439390868165,9.069476516365578e-05,0.0007423873514188558,0.0012851673402277449,0.002911233333050966,0.004056941038291487,0.005193854293252163,0.006435619986582952,0.006689573123156265,0.006700947158660572,0.0069181038684956045,0.007494643069898703,0.007608130398245461,0.008280065364711514,0.008637278274743915,0.009218624081996245,0.014253592655194332,0.014377619413118882,0.01461600557332901,0.014694360382721636,0.018495427385647197,0.018669110420627005,0.019229439390868165,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ME:MDA-MB-435,50,15,7.3387932997354435,7.3387932997354435,2.8063020907076464e-08,-3.0427845406060666e-09,-8.521328804524889e-11,-7.728967663903248e-11,-4.010043166936209e-11,-4.0049469640711204e-11,-2.897298575371427e-11,-2.6001468515714395e-11,-9.137014671885442e-12,-8.580145749166428e-12,-6.341833308498579e-12,-4.867367346303962e-12,-4.340180057254943e-12,-4.241346789296378e-12,-3.652589529120655e-12,-2.3296911410642177e-12,-1.4608321876382474e-12,-9.249983727111291e-13,-9.576870275539856e-14,1.3611900777539543e-14,1.5414964226953543e-13,7.9588469332776e-13,9.909101940678774e-13,1.0332638607571387e-12,1.931001013385711e-12,3.570685020988333e-12,4.13719747479821e-12,4.794672837471307e-12,1.4900830555878396e-11,2.1839493185909706e-11,2.309599098071751e-11,3.784241996639907e-11,5.5978974439815227e-11,6.07110698383961e-11,1.6946300874338353e-10,3.0839212338467726e-09,9.065009282634596e-05,0.0007471118179357237,0.0012901756759826609,0.002932265531894329,0.0039737293260036,0.00519494512623124,0.006377804032519036,0.0066097939549323945,0.006696803686805496,0.006853766561331183,0.007500007569154226,0.007577987919871817,0.008166326396448488,0.008573699694389274,0.009218950064136882,9.065009282634596e-05,0.0007471118179357237,0.0012901756759826609,0.002932265531894329,0.0039737293260036,0.00519494512623124,0.006377804032519036,0.0066097939549323945,0.006696803686805496,0.006853766561331183,0.007500007569154226,0.007577987919871817,0.008166326396448488,0.008573699694389274,0.009218950064136882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LC:A549/ATCC,50,3,0.0030982429752193863,0.0030982429752193863,2.1397979832471492e-08,-2.597192792617607e-09,-8.338258868903405e-11,-7.419967414199358e-11,-5.460676791931192e-11,-2.066838077096657e-11,-1.5044542434755614e-11,-1.3762052979951651e-11,-1.1104343817071663e-11,-5.473725639415505e-12,-5.369702946178556e-12,-4.812156302234048e-12,-4.800620458881438e-12,-4.742745882439434e-12,-3.4514734820190185e-12,-2.8606403406012185e-12,-2.635964133058076e-12,-1.6500408217502358e-12,-1.5827590160808619e-12,-1.0037155432967779e-12,-8.373160156763607e-13,-5.758040257704961e-13,-2.7421543768307854e-13,-1.6289347529261505e-13,-8.117685939678515e-14,-6.823944079074884e-14,-1.1604351377383915e-14,8.856793336925461e-15,2.3166757683219796e-14,8.549001892683983e-14,1.0908847881008904e-13,2.64013271422843e-13,4.638737175410509e-13,6.386360353310278e-13,9.527579734273234e-13,1.4258116985254449e-12,1.8069628502899795e-12,2.0709604007813215e-12,2.3971412420158156e-12,2.4789003857418612e-12,2.7175757168684464e-12,4.3631232795552505e-12,9.775061307810452e-12,9.809765453834378e-12,1.307867495672823e-11,3.365394669484125e-11,6.65505169960938e-11,6.77626505390461e-11,2.5890219498175045e-09,9.062128306912252e-05,0.0007476338557393996,2.5890219498175045e-09,9.062128306912252e-05,0.0007476338557393996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LC:EKVX,50,22,7.3488015131557765,7.3488015131557765,2.120894448953692e-08,-6.890403298794165e-10,-1.9845300619839024e-10,-9.201059818296064e-11,-7.444530984777962e-11,-6.425204411488611e-11,-4.7061775930814544e-11,-2.3439412357665473e-11,-2.2787867675743562e-11,-1.809147078565658e-11,-4.503573010935895e-12,-3.764449133815927e-12,-3.5692069823766923e-12,-3.3576776884043646e-12,-1.6450905985761557e-12,-9.300023316553829e-14,1.1697569724921503e-13,2.768643739834223e-13,1.2610774512318568e-12,1.685453697181788e-12,2.3795654303330332e-12,3.1887301094957535e-12,9.692551435395123e-12,5.004454690276175e-11,7.874072623309872e-11,8.469117356198208e-11,9.467750955243718e-11,1.7076843888616522e-10,7.190456672461799e-10,9.062682169266573e-05,0.0007480277407790009,0.0012924486239152435,0.0029137204310896525,0.004014998835178827,0.00519067375568867,0.006441871875921878,0.006634439332698209,0.006698307546753778,0.006946480175750901,0.007481427042205597,0.007583675921105295,0.008167251538626229,0.008640120518505882,0.009233277944986401,0.014230270276738755,0.014335493815363283,0.014451949784446597,0.014533972208652782,0.018153625021365687,0.018535268418044995,0.019037928862247307,9.062682169266573e-05,0.0007480277407790009,0.0012924486239152435,0.0029137204310896525,0.004014998835178827,0.00519067375568867,0.006441871875921878,0.006634439332698209,0.006698307546753778,0.006946480175750901,0.007481427042205597,0.007583675921105295,0.008167251538626229,0.008640120518505882,0.009233277944986401,0.014230270276738755,0.014335493815363283,0.014451949784446597,0.014533972208652782,0.018153625021365687,0.018535268418044995,0.019037928862247307,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LC:HOP-62,50,22,7.296491839231571,7.296491839231571,1.8912000299131648e-08,-2.1412845859771715e-09,-7.872588265154818e-11,-5.447675123504414e-11,-5.028230039099118e-11,-4.412626809628152e-11,-1.9452513804938364e-11,-1.797255005681498e-11,-1.4643458171839825e-11,-8.232848471424574e-12,-6.307593336529749e-12,-4.52418376199748e-12,-2.219364042587227e-12,-1.908566973083184e-12,7.222480805698511e-13,1.8216165744875876e-12,4.777811271074704e-12,4.993359716052963e-12,8.431264475645961e-12,9.168991236293937e-12,1.4771177689202122e-11,1.861372794992929e-11,2.3335754688194946e-11,3.58496968412168e-11,4.7353854195600516e-11,5.365418742978023e-11,7.177757513517329e-11,9.51285745597226e-11,1.915802754840477e-09,9.061011359728638e-05,0.0007432593518323235,0.0012898766165483448,0.0029072822524864746,0.004002162461358519,0.005189514842629929,0.006397250750481435,0.0065798599656343194,0.006698981929046763,0.006929952328774857,0.007478831390963813,0.007584034695712723,0.00823651525064903,0.008644836208552133,0.009200688139647516,0.014225365498087702,0.014334957222675805,0.014485505273247356,0.014607035775812929,0.018085000730632888,0.01850056083327469,0.01898653833370717,9.061011359728638e-05,0.0007432593518323235,0.0012898766165483448,0.0029072822524864746,0.004002162461358519,0.005189514842629929,0.006397250750481435,0.0065798599656343194,0.006698981929046763,0.006929952328774857,0.007478831390963813,0.007584034695712723,0.00823651525064903,0.008644836208552133,0.009200688139647516,0.014225365498087702,0.014334957222675805,0.014485505273247356,0.014607035775812929,0.018085000730632888,0.01850056083327469,0.01898653833370717,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LC:HOP-92,50,22,7.325924268957475,7.325924268957475,2.8485720782178703e-08,-1.4240818689889969e-09,-1.9428785992959673e-10,-1.4558913803534596e-10,-1.0061159200149168e-10,-8.090808963556392e-11,-7.00768074075658e-11,-5.679759360586751e-11,-3.086225581192849e-11,-1.2682112928178932e-11,-9.655948255055981e-12,-8.655023136443056e-12,-5.347534074622365e-12,-3.657598895523244e-12,-3.0123925814744268e-12,-6.525881858553476e-13,-2.6134103832831795e-13,3.219433996736604e-14,1.881929413195295e-12,3.376944055877122e-12,6.8389960578355e-12,1.0502506768992129e-11,2.717809424778242e-11,4.550454533579912e-11,5.275739045661806e-11,7.058888032201917e-11,7.711511190353591e-11,1.165862704229255e-10,1.4540409260747206e-09,9.067422489957065e-05,0.0007459348330848825,0.001295644737626441,0.0029116108024433603,0.00410367720887241,0.005193115084895927,0.006428717606574321,0.006644779984969135,0.006701200430935429,0.006924967321007651,0.007489922979306512,0.007581187106763792,0.008255002219766532,0.0086520040642819,0.00922322413997195,0.014228802014715552,0.014335296921811649,0.014564947699024914,0.014712562853247194,0.01844815418361003,0.018454794826646987,0.019170947325931866,9.067422489957065e-05,0.0007459348330848825,0.001295644737626441,0.0029116108024433603,0.00410367720887241,0.005193115084895927,0.006428717606574321,0.006644779984969135,0.006701200430935429,0.006924967321007651,0.007489922979306512,0.007581187106763792,0.008255002219766532,0.0086520040642819,0.00922322413997195,0.014228802014715552,0.014335296921811649,0.014564947699024914,0.014712562853247194,0.01844815418361003,0.018454794826646987,0.019170947325931866,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LC:NCI-H226,50,8,7.293077902030388,7.293077902030388,2.4835741463391514e-08,-3.987714261528613e-09,-1.5787531657961325e-10,-7.779097228573575e-11,-6.565158980960818e-11,-4.443454384008092e-11,-2.6558023223091295e-11,-2.4486603445849492e-11,-1.8682022752793473e-11,-1.4549712929151463e-11,-1.1220639733111257e-11,-9.948186764923046e-12,-6.6066286827110715e-12,-5.456553815014718e-12,-4.838112278426204e-12,-4.614766739314408e-12,-4.3647143597959e-12,-1.84468481885091e-12,-1.665198388249925e-12,-1.236017039586701e-12,-6.447436307717089e-13,-4.3073487485112416e-13,-2.6902425057616364e-13,-8.090097060146906e-14,-2.6421546157548437e-14,1.313623688992127e-13,3.3117211501332983e-13,6.767778340781988e-13,8.720063245700599e-13,2.2325055351471793e-12,2.58004724626882e-12,2.648983923924167e-12,3.0725298878504087e-12,7.41650861004698e-12,1.0612400728701211e-11,2.9870844513169015e-11,4.035427699465577e-11,4.703024479731609e-11,5.75152992045953e-11,8.375639264990905e-11,1.4223259859659238e-10,2.897711796125699e-10,3.937828436687495e-09,9.070932875537061e-05,0.0007429341918350499,0.0012945355261269594,0.0029063997950699253,0.004035706998855785,0.005197267635094679,0.006389887160902781,0.006594987785722004,9.070932875537061e-05,0.0007429341918350499,0.0012945355261269594,0.0029063997950699253,0.004035706998855785,0.005197267635094679,0.006389887160902781,0.006594987785722004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LC:NCI-H322M,50,15,7.343503843263133,7.343503843263133,2.409813271153638e-08,-1.3796010325892866e-09,-1.0461958706851123e-10,-7.502417945519282e-11,-5.76609760779374e-11,-5.548301070966086e-11,-2.767743636545878e-11,-2.0608158869716078e-11,-1.5230852210413974e-11,-9.633202587944027e-12,-9.410011886454989e-12,-6.834744752039386e-12,-5.47788816260622e-12,-4.6194623511608066e-12,-4.177701180873086e-12,-3.232997691175049e-12,-3.158287664056271e-12,-1.6664821649373107e-12,-9.494995799807712e-13,-2.9507807601438646e-13,1.3204273286750168e-13,4.060486755858017e-13,7.095153999915615e-13,1.7460226515476907e-12,2.0860675247749358e-12,4.8847852032827405e-12,8.042490081566246e-12,9.544358088153099e-12,1.3508499481225227e-11,1.98872835923845e-11,1.9997813057196986e-11,2.0788001555598415e-11,3.583231339410447e-11,4.2643164701954527e-11,2.295242107811478e-10,1.3127626236498352e-09,9.062843442670197e-05,0.000747544393826405,0.0012907336536604767,0.0029159067713027407,0.004064963325089822,0.005186458545258648,0.006431852601930013,0.0066172415423475075,0.006695886238893205,0.006977226881975568,0.007489254016808908,0.007583092018648821,0.0081369944126335,0.008626113369298362,0.009234090197725994,9.062843442670197e-05,0.000747544393826405,0.0012907336536604767,0.0029159067713027407,0.004064963325089822,0.005186458545258648,0.006431852601930013,0.0066172415423475075,0.006695886238893205,0.006977226881975568,0.007489254016808908,0.007583092018648821,0.0081369944126335,0.008626113369298362,0.009234090197725994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LC:NCI-H460,50,22,7.2763487798602835,7.2763487798602835,2.933930198789625e-08,-9.722734940355413e-09,-4.833963464158809e-10,-1.5615239933345834e-10,-8.498845182301762e-11,-7.527449567531e-11,-3.450410248316549e-11,-1.4089908073285952e-11,-1.0712391585766812e-11,-6.29409175332326e-12,-3.7322650260065635e-12,-2.2919855032985104e-12,-1.4808462751392595e-12,-9.210066113625806e-13,-3.093543758832251e-13,1.2191816566725633e-12,2.3657418661863702e-12,3.689542445975587e-12,1.3335580374891111e-11,1.5086969203776356e-11,2.4444538678381617e-11,2.499405980034737e-11,4.351412834929531e-11,6.444899144529212e-11,7.085991597091321e-11,7.76859317028417e-11,1.242127451242525e-10,5.095354474449459e-10,9.842319612625243e-09,9.063124507168572e-05,0.0007414191699695576,0.0012848270544313944,0.0028675686948804687,0.003937738927889968,0.005188224175921514,0.006409952209676487,0.006586663016974624,0.006693695538209426,0.006964434588893646,0.007443617935282925,0.007556752601851834,0.00816256976406258,0.0086132023993036,0.009186872545613008,0.01421153595087602,0.014294226229431157,0.014660872267515137,0.014722398847380538,0.018293321866483882,0.01837542232626992,0.018656104957518356,9.063124507168572e-05,0.0007414191699695576,0.0012848270544313944,0.0028675686948804687,0.003937738927889968,0.005188224175921514,0.006409952209676487,0.006586663016974624,0.006693695538209426,0.006964434588893646,0.007443617935282925,0.007556752601851834,0.00816256976406258,0.0086132023993036,0.009186872545613008,0.01421153595087602,0.014294226229431157,0.014660872267515137,0.014722398847380538,0.018293321866483882,0.01837542232626992,0.018656104957518356,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LC:NCI-H522,50,22,7.313029820464662,7.313029820464662,2.2230683960344777e-08,-3.14999456195713e-09,-1.310609808885272e-10,-7.220773854061183e-11,-7.140672363299683e-11,-7.085347707039367e-11,-4.446407783252008e-11,-3.163818519506551e-11,-9.00404764311337e-12,-8.122692283867548e-12,-5.456738332671948e-12,-4.951044118412483e-12,-3.856291330641033e-12,-3.2380294734575543e-12,-2.213211913542311e-12,-1.0072124612212768e-12,2.2814768466366403e-12,4.396766696383725e-12,5.29811664104398e-12,9.497297913385605e-12,1.1330340528650784e-11,1.4579435911581812e-11,3.677847888977452e-11,4.0686579105830845e-11,5.440919135862258e-11,7.817395268985318e-11,9.274879068975686e-11,1.0966066543596862e-10,3.1484533708728713e-09,9.060372612694297e-05,0.0007447685860277728,0.0012858640521357324,0.0029155275868910932,0.004025098855361514,0.005193151774808883,0.006496376353942921,0.006700162371606109,0.006731443059663976,0.006993211250105521,0.007475263239317596,0.007576687189670359,0.008162075739942817,0.008623525961749407,0.009194234208244088,0.014218273819763129,0.014331842717969138,0.014688031278238993,0.014737203536945312,0.018502773144447166,0.018692700972840183,0.01907481361737951,9.060372612694297e-05,0.0007447685860277728,0.0012858640521357324,0.0029155275868910932,0.004025098855361514,0.005193151774808883,0.006496376353942921,0.006700162371606109,0.006731443059663976,0.006993211250105521,0.007475263239317596,0.007576687189670359,0.008162075739942817,0.008623525961749407,0.009194234208244088,0.014218273819763129,0.014331842717969138,0.014688031278238993,0.014737203536945312,0.018502773144447166,0.018692700972840183,0.01907481361737951,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OV:IGROV1,50,15,7.2980922526590275,7.2980922526590275,2.9323750982968022e-08,-1.3222588340948893e-09,-2.7740080359454824e-10,-1.4332921041161888e-10,-8.212827829921429e-11,-6.932994881859479e-11,-6.602461211492692e-11,-2.6351575693121625e-11,-1.3187769493517958e-11,-8.75727273899965e-12,-6.3724483047138125e-12,-5.290019778562277e-12,-4.961516413643993e-12,-4.6381432223553676e-12,-2.3149836404388544e-12,-1.5160571230484962e-12,-1.2483760769912977e-12,-1.0825399550298126e-12,-2.3309118849478005e-13,8.55134187202275e-13,9.122306724026683e-13,1.40384718552624e-12,1.8079407735445072e-12,3.327522732723444e-12,4.159132727891285e-12,5.809792317373885e-12,6.245115983052364e-12,8.647618265997942e-12,2.3687389655541007e-11,3.618636851753995e-11,5.338359013737706e-11,5.900729418159643e-11,8.202350026942883e-11,9.893619535010934e-11,3.6485914199039116e-10,1.323296183581798e-09,9.06548617233949e-05,0.0007433991105580301,0.001268391262893681,0.0028950158377263877,0.004113195890521794,0.00519220846204209,0.006426192164217769,0.006634239298147613,0.006696084996066573,0.006920250560224617,0.007472913307780455,0.0075834884264700236,0.008186516373254186,0.008542637682561655,0.009190065562202273,9.06548617233949e-05,0.0007433991105580301,0.001268391262893681,0.0028950158377263877,0.004113195890521794,0.00519220846204209,0.006426192164217769,0.006634239298147613,0.006696084996066573,0.006920250560224617,0.007472913307780455,0.0075834884264700236,0.008186516373254186,0.008542637682561655,0.009190065562202273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OV:OVCAR-3,50,22,7.328301361389529,7.328301361389529,2.5090929667292983e-08,-5.783626219005994e-10,-1.2713170581101895e-10,-1.1478094821446797e-10,-4.09498570171302e-11,-3.560834788108539e-11,-3.274240150926214e-11,-2.1567832453805655e-11,-2.0506219294770707e-11,-1.3753410397858955e-11,-1.2174455305100258e-11,-1.1594685633701043e-11,-4.654800037171697e-12,-4.029247435374285e-12,-2.0882383414697406e-12,-1.568958220179821e-12,2.989666348686415e-13,1.0652213974175068e-12,2.9838146114059133e-12,5.7646191964876026e-12,1.3241818435489293e-11,1.5545575474140184e-11,2.3250454702803888e-11,2.501816234647819e-11,3.6089520383101627e-11,3.67372104010397e-11,7.866116593269364e-11,7.881416152306572e-11,7.13624975057876e-10,9.060954872562139e-05,0.00074616056553578,0.0012920153179011014,0.002873835545753541,0.004053878317003862,0.005195639231224131,0.006453212348450194,0.006699193096163226,0.0067019840479766914,0.00693432755337121,0.007464899853055251,0.007579296720569443,0.008168706460824309,0.008651240095567671,0.009171585522579852,0.01425294924090489,0.014335109003630199,0.014575534274475716,0.014686625853559366,0.018421445857436398,0.01849870573665931,0.019220002162340447,9.060954872562139e-05,0.00074616056553578,0.0012920153179011014,0.002873835545753541,0.004053878317003862,0.005195639231224131,0.006453212348450194,0.006699193096163226,0.0067019840479766914,0.00693432755337121,0.007464899853055251,0.007579296720569443,0.008168706460824309,0.008651240095567671,0.009171585522579852,0.01425294924090489,0.014335109003630199,0.014575534274475716,0.014686625853559366,0.018421445857436398,0.01849870573665931,0.019220002162340447,,,,,,,,,,,,,,,,,,,,,,,,,,,,
